transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount_noisy,dow
TXN0002244,2024-09-13,4832.29,INR,neft indigo taxinv/2409/244 rent - exp,INDIGO,True,5%,FALSE,Travel,0,44267.023081304695,4
TXN0002245,2024-09-13,72784.9,INR,neft infy pvt ltd inv/2410/639 adv - exp,AWFIS,True,exempt,true,Rent,0,122675.79984136073,4
TXN0002246,2024-09-13,16963.86,INR,debit txn,STAPLES Pvt Ltd,True,18%,unknown,Office Supplies,0,97018.77570274053,4
TXN0002247,2024-09-13,6057.42,INR,CARD ADOBE INDIA PVT LTD TXAINV/4210/513 ADV - exp,OFFICE DEPOT,True,exempt,false,Office Supplies,0,62631.150605633185,4
TXN0002248,2024-09-13,8724.18,INR,!CARD UPGRAD Pvt Ltd INV/240d/116 TDS - ex,AIRTEL INDIA PVT LTD,True,18%,true,IT Services,1,63048.312660862706,4
TXN0002249,2024-09-13,7300.56,INR,Figma chgs,Figma,True,5%,unknown,Software,0,16062.69812880984,4
TXN0002250,2024-09-13,5004.9,INR,-AUTO-DEBIT OLA INV/2r09/250 FY25 - exi- ref 8560,OLA,True,28%,unknown,Travel,0,30787.58435672657,4
TXN0002251,2024-09-14,8473.28,INR,/ UPI FIGMA BILL/2408/693 FY25 - exp,KSEB Pvt Ltd,True,18%,TRUE,Utilities,0,7279.269741608994,5
TXN0002252,2024-09-14,2963.55,INR,*NEFT Ola BILL/2410/893 Q2  exp,GOVT FEES,False,exempt,FALSE,Exempt Services,0,2047.8271667394813,5
TXN0002253,2024-09-14,91518.44,INR,-CARD JIOFIBER INDA PVTL TD INV/2503/981 Q2 - exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0,34650.85577150839,5
TXN0002254,2024-09-14,33543.98,INR,#auto-debit wipro india pvt ltd rcpt/2409/254 gst - exp,WIPRO INDIA PVT LTD,True,28%,unknown,IT Services,0,16182.545116165968,5
TXN0002255,2024-09-14,11692.54,INR,card airkel rcpt/2409/255 tds - exp* ref 637,AIRTEL,True,exempt,false,IT Services,0,7717.961013685053,5
TXN0002256,2024-09-14,6668.66,INR,auto debit,CANVA,True,exempt,false,Software,0,3785.5965918508546,5
TXN0002257,2024-09-14,3589.34,INR,,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,2841.4988625320475,5
TXN0002258,2024-09-14,24160.98,INR,*NEFT RA Pvt LtdxRCPT/2409/25 8TDS - exp,COURSERA Pvt Ltd,True,exempt,true,Training,0,17146.74091155867,5
TXN0002259,2024-09-14,37902.13,INR,!AUTO-DEBIT TCS INVa2409/259 FY24 - exp,TCS,True,12%,false,Training,0,33902.570326400804,5
TXN0002260,2024-09-14,34470.33,INR,!NEFT HCL INV/2409/260 rDS - exp,HCL,True,exempt,false,IT Services,0,25959.3482643673,5
TXN0002261,2024-09-15,107183.3,INR,RTGS SWIGGY INV/2406/967 TDS - meals exp  ref 6420,INDIQUBE,True,12%,true,Rent,0,73193.3964385342,6
TXN0002262,2024-09-15,10881.46,INR,bill paid,STA.ples,True,exempt,true,Office Supplies,0,6015.813552448812,6
TXN0002263,2024-09-15,4769.33,INR,,IKEA Pvt Ltd,True,12%,TRUE,Office Supplies,0,3866.3492429892403,6
TXN0002264,2024-09-15,5169.74,INR,UPI AIRTEL Pvt Ltd BILL/2409/264 RENT - exp,AIRTEL Pvt Ltd,True,5%,unknown,Utilities,0,3106.1077510566042,6
TXN0002265,2024-09-15,108187.33,INR,auto-debit wework india pv tltd bill/2408/731 fy24 -fexp,INDIQUBE,True,18%,TRUE,Rent,0,48263.98961447051,6
TXN0002266,2024-09-15,1760.38,INR,UPI DOM.inos INV/2409/266 SUmS - exp,DOM.inos,True,12%,true,Meals,0,1068.9478431403104,6
TXN0002267,2024-09-15,6252.67,INR,RTGS IKEA INV/2409/67 GST - exp,IKEA,True,5%,false,Office Supplies,0,3665.4506071557344,6
TXN0002268,2024-09-15,43538.35,INR,TECHM,TECHM,True,18%,TRUE,IT Services,0,19634.444922213446,6
TXN0002269,2024-09-15,8015.17,INR,CANVA,CANVA,True,18%,TRUE,Software,0,5804.39192183446,6
TXN0002270,2024-09-15,35815.91,INR,-neit infy india pvt ltd bill/209/270 tds - it services xp,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0,20735.111268879693,6
TXN0002271,2024-09-15,104525.78,INR,-upi awfis inv/2409/271 subs - exp,AWFIS,True,exempt,false,Rent,0,68917.84940373132,6
TXN0002272,2024-09-15,11972.98,INR,NEFT INF.y TAXIN/2411/304 RENT - exp,ADOBE,True,5%,true,Software,0,5781.317531361437,6
TXN0002273,2024-09-15,12729.22,INR,pymt processed,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0,7323.111619313404,6
TXN0002274,2024-09-15,8025.4,INR,online payment,AIRTEL,True,5%,unknown,IT Services,0,5747.381577543888,6
TXN0002275,2024-09-15,29572.77,INR,neft wipro crpt/2409/275 adv - exc# ref 6419,Wipro,True,exempt,unknown,IT Services,0,16648.752509410682,6
TXN0002276,2024-09-15,11285.64,INR,KSEB,KSEB,True,5%,false,Utilities,0,6152.916984756539,6
TXN0002277,2024-09-15,6210.72,INR,Upgrad chgs,Figma,True,5%,unknown,Software,0,5761.356119705087,6
TXN0002278,2024-09-15,5050.34,INR,debit txn,ROC FEES INDIA PVT LTD,False,exempt,FALSE,Exempt Services,0,3269.737782059111,6
TXN0002279,2024-09-15,46316.54,INR,AUTO-DEBIT WIPROINDIA PVT LTD INV/2409/279 FY24 -pexp,WIPRO INDIA PVT LTD,True,28%,unknown,IT Services,1,32884.55716966059,6
TXN0002280,2024-09-15,3490.15,INR,!RTGS RAP.ido BILL/2409/280 Q1 - exp,RAP.ido,True,exempt,unknown,Travel,0,2484.762347783712,6
TXN0002281,2024-09-15,7239.94,INR,NEFT Office Depot TAXINV/2409/281 FY24 - exp,Office Depot,True,18%,true,Office Supplies,0,4449.265636746428,6
TXN0002282,2024-09-15,95694.13,INR,#NEFT WEWORK RCPT/2409/282 GST - exp* ref x315,WEWORK,True,18%,TRUE,Rent,0,64990.064952133456,6
TXN0002283,2024-09-16,87076.51,INR,NEFT INDIQUBE INDIA PVT LTD RCPT/2409/283 FY25 - exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0,65894.89203381017,0
TXN0002284,2024-09-16,109645.7,INR,#upi hcl indiapvt ltd inv/2404/123 fy25 - i tsevrices exp* ref 7180,WEWORK,True,exempt,unknown,Rent,0,149343.16010462464,0
TXN0002285,2024-09-16,31347.6,INR,,Hcl,True,18%,TRUE,IT Services,0,41119.820583372566,0
TXN0002286,2024-09-16,75599.75,INR,!auto-debit domins inv/2411/001 fy24 -e xp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0,79194.79346326421,0
TXN0002287,2024-09-16,68732.1,INR,!rtgs wipro inv/2409/287 rent - exp# ref 8985,WIPRO,True,18%,TRUE,IT Services,0,68841.31317077023,0
TXN0002288,2024-09-16,9815.69,INR,service fees,CANVA INDIA PVT LTD,True,12%,false,Software,0,6773.751055912087,0
TXN0002289,2024-09-16,22024.03,INR,bill paid,WIPRO,True,18%,TRUE,IT Services,0,27691.423929955305,0
TXN0002290,2024-09-16,37450.27,INR,,Infy,True,18%,TRUE,IT Services,0,35062.470721269034,0
TXN0002291,2024-09-16,10714.17,INR,-RTGS lCL INV/2410/536 FY2 - exp- ref 4717,KSEB,True,18%,TRUE,Utilities,0,12347.456578955725,0
TXN0002292,2024-09-16,77102.53,INR,service fees,AWFIS,True,18%,TRUE,Rent,0,49332.62753872323,0
TXN0002293,2024-09-16,27459.89,INR,/ AUTO-DEBI TCS RCPT/2409/293 Q1 - exp,TCS,True,5%,unknown,Training,0,31794.808576326195,0
TXN0002294,2024-09-16,86675.14,INR,bill paid,WEW.ork,True,28%,unknown,Rent,0,82877.66257608793,0
TXN0002295,2024-09-17,5072.8,INR, ,IKE.a,True,exempt,false,Office Supplies,0,5087.901563124163,1
TXN0002296,2024-09-17,26450.89,INR,neft wipro inv/2409/296 adv - exp ref 9681,WIPRO,True,18%,TRUE,IT Services,0,17075.29423407962,1
TXN0002297,2024-09-17,67489.01,INR,monthly charges,Awfis,True,28%,true,Rent,0,78946.35428024392,1
TXN0002298,2024-09-17,18430.46,INR,na,HCL INDIA PVT LTD,True,28%,false,IT Services,0,15608.17899970456,1
TXN0002299,2024-09-17,34485.85,INR,monthly charges,WIPRO,True,18%,TRUE,IT Services,0,34080.54423236496,1
TXN0002300,2024-09-17,23441.09,INR,/ CARD SIMPLILEARN INV/2409/300 Q2 - exp- ref 9527,SIMPLILEARN,True,18%,unknown,Training,0,28153.80980758995,1
TXN0002301,2024-09-17,112733.5,INR, rcgs wework bill/2409/301 tds-  rent exp,WEWORK,True,18%,TRUE,Rent,0,110319.06256324383,1
TXN0002302,2024-09-17,35490.32,INR,SIMPLILEARN INDIA PVT LTD,SIMPLILEARN INDIA PVT LTD,True,18%,unknown,Training,0,53113.419581850474,1
TXN0002303,2024-09-17,37454.97,INR,#auto-debit wipro rcpt/2409/303 fy25 - exp* ref 3300,Wipro,True,18%,TRUE,IT Services,0,29038.809538968137,1
TXN0002304,2024-09-18,7424.25,INR,service fees,CANVA INDIA PVT LTD,True,12%,false,Software,0,10231.788552612119,2
TXN0002305,2024-09-18,9676.53,INR,#NEFT AIRTEL INDIA PVT LTD TAXINV/2409/305 RENT - exp,AIRTEL INDIA PVT LTD,True,12%,true,Utilities,0,13879.337547108395,2
TXN0002306,2024-09-18,12179.01,INR,RTGS MICROSOFT RCPT/2409/306 GST - exp* ref 3340,MICROSOFT,True,18%,TRUE,Software,0,11799.43710360775,2
TXN0002307,2024-09-18,4511.31,INR,bill paid,DOMINOS,True,18%,unknown,Meals,0,5992.859967299891,2
TXN0002308,2024-09-18,13642.41,INR,pymt processed,Airtel,True,18%,TRUE,Utilities,0,16871.06952969424,2
TXN0002309,2024-09-18,4136.81,INR,AUTO-DEBIT STAPLES Pvt Ltd INV/2410/850 FY25 - exp! ref 6039,Staples,True,28%,true,Office Supplies,0,5681.4521970043825,2
TXN0002310,2024-09-18,9307.84,INR,*upi jiofiber india pvt ltd taxinv/2409/310 q2 - exp,JIOFIBER INDIA PVT LTD,True,12%,true,Utilities,0,13472.498912850355,2
TXN0002311,2024-09-18,46087.14,INR,IMPS Uigrad RCPT/2501/863 ADV  -exp ref 8882,SIMPLILEARN,True,28%,true,Training,0,80856.73110049649,2
TXN0002312,2024-09-18,14575.23,INR,HCL INDIA PVT LTD,JIOFIBER Pvt Ltd,True,12%,true,Utilities,0,20312.86394833419,2
TXN0002313,2024-09-19,8430.81,INR,UPI ifSCOM Pvt Ltd BILL/2409/313 ADV - exp! ref 6756,BESCOM Pvt Ltd,True,28%,unknown,Utilities,0,12459.029668765386,3
TXN0002314,2024-09-19,42389.1,INR,debit txn,TECHM INDIA PVT LTD,True,12%,unknown,IT Services,0,75761.09269710358,3
TXN0002315,2024-09-19,32257.68,INR,#card nf.y inv/249/315 q2 - exp- ref 5185,INF.y,True,exempt,false,IT Services,0,25325.965385772783,3
TXN0002316,2024-09-19,18156.87,INR,debit txn,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0,22062.613065698617,3
TXN0002317,2024-09-19,33116.27,INR,monthly charges,Tcs,True,28%,true,Training,0,43461.98666531883,3
TXN0002318,2024-09-19,9410.54,INR,card figma pvt ltd taxinv/2409/318 fy24 - exp,FIGMA Pvt Ltd,True,18%,unknown,Software,1,7476.136587465811,3
TXN0002319,2024-09-19,6457.64,INR,ims infy pvt ltd bill/2408/953 q2 - epx,ADOBE,True,exempt,unknown,Software,0,8555.863833855905,3
TXN0002320,2024-09-19,137961.59,INR,auto debit,WEWORK INDIA PVT LTD,True,exempt,true,Rent,0,73721.57992803665,3
TXN0002321,2024-09-19,8891.77,INR,imps adobe india pvt ltd inv/2409/321 gst - exp! ref 9529,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,1,13598.18173152336,3
TXN0002322,2024-09-19,58428.33,INR,monthly charges,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0,47885.360485712685,3
TXN0002323,2024-09-19,4125.63,INR,#auto-debit canva inv/2409/323 gst - exp,CANVA,True,12%,false,Software,0,3685.6930094589043,3
TXN0002324,2024-09-19,28075.57,INR,pymt processed,HCL,True,18%,TRUE,IT Services,0,41282.65264275845,3
TXN0002325,2024-09-19,2706.89,INR,KFC chgs,KFC,True,18%,false,Meals,0,2051.92727387936,3
TXN0002326,2024-09-20,118144.49,INR,UPI INDIQUBE Pvt Ltd RCPT/2409/326 FY24 - exp / ref 9570,INDIQUBE Pvt Ltd,True,exempt,false,Rent,0,827021.5821895702,4
TXN0002327,2024-09-20,31484.15,INR,TCS chgs,TCS,True,12%,unknown,IT Services,1,140849.47115868697,4
TXN0002328,2024-09-20,41251.48,INR,online payment,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0,211845.01617991776,4
TXN0002329,2024-09-20,107293.24,INR,monthly charges,AWF.is,True,exempt,true,Rent,0,513357.00239724835,4
TXN0002330,2024-09-20,21535.55,INR, ,Bescom,True,28%,false,Utilities,0,87768.50304806633,4
TXN0002331,2024-09-20,538422.4,INR,IND.iqube chgs,IND.iqube,True,18%,TRUE,Rent,1,1903686.7443821947,4
TXN0002332,2024-09-20,7357.56,INR,pymt processed,ADOBE,True,28%,false,Software,0,28413.361012948055,4
TXN0002333,2024-09-20,13182.77,INR,UP Adobe TAXINV/2409/333 TDS - exp,Adobe,True,18%,TRUE,Software,0,53033.25248322064,4
TXN0002334,2024-09-20,21141.7,INR,online payment,TCS,True,12%,true,IT Services,0,130480.97746091729,4
TXN0002335,2024-09-20,269006.08,INR,*NEFT WIPRO BILL/2409/335 Q2 - exp,WIPRO,True,12%,false,IT Services,1,2416833.7617478566,4
TXN0002336,2024-09-20,7599.3,INR,*upi ube.r bill/2503/901 tds - exp,Adobe,True,18%,TRUE,Software,0,31805.15257616052,4
TXN0002337,2024-09-20,33019.4,INR,monthly charges,TCS,True,18%,TRUE,IT Services,0,171592.8704375498,4
TXN0002338,2024-09-20,28802.53,INR,service fees,WIPRO Pvt Ltd,True,5%,false,IT Services,0,115072.3866053352,4
TXN0002339,2024-09-20,65003.58,INR,CARD SIM.plilearn INV/2503/885 TDS - exp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,1,345634.0416955013,4
TXN0002340,2024-09-20,5311.04,INR,monthly charges,DOM.inos,True,28%,unknown,Meals,0,43834.022494403536,4
TXN0002341,2024-09-20,40136.51,INR,imps tcstaxinv/2409/341 tds - exp,Tcs,True,18%,TRUE,Training,0,256745.83300857426,4
TXN0002342,2024-09-20,17483.35,INR,neft awf.is taxinv/2412/390 fy24 - exp,UPGRAD INDIA PVT LTD,True,5%,true,Training,0,127158.14266988994,4
TXN0002343,2024-09-21,6655.81,INR,NEFT ADOBE BILL/2409/343 Q2 z exp! ryf 6460,ADOBE,True,12%,true,Software,0,3819.4262372849284,5
TXN0002344,2024-09-21,12500.54,INR,debit txn,Bescom,True,18%,TRUE,Utilities,0,6159.864642261978,5
TXN0002345,2024-09-21,5322.92,INR,,ROC FEES,False,exempt,FALSE,Exempt Services,0,3980.439041199691,5
TXN0002346,2024-09-21,6071.7,INR,#UPI IKEA TAXINV/2409/346 GST - exp,IKEA,True,12%,TRUE,Office Supplies,0,3632.179764820692,5
TXN0002347,2024-09-21,6655.0,INR,bill paid,Staples,True,12%,TRUE,Office Supplies,0,4334.156497657749,5
TXN0002348,2024-09-21,17255.26,INR,IMPS JIOFIBER BILL/2409/348 FY24 - exp,JIOFIBER,True,5%,true,Utilities,0,10351.398125717258,5
TXN0002349,2024-09-21,69691.64,INR,UPI Indiqube INV/2409/349 FY25 - exp* ref 4038,Indiqube,True,18%,TRUE,Rent,0,47570.57969235678,5
TXN0002350,2024-09-21,15159.97,INR,RTGS BES.com RCPT/409/350 ADV - exp,BES.com,True,5%,true,Utilities,0,10184.543658793586,5
TXN0002351,2024-09-21,18457.69,INR,AIR.tel,AIR.tel,True,exempt,true,Utilities,0,12109.654913849785,5
TXN0002352,2024-09-21,27197.23,INR,rtgs wipro taxinv/2409/352 subs - exp ref 2544,WIPRO,True,18%,TRUE,IT Services,0,16333.975399426083,5
TXN0002353,2024-09-21,4777.04,INR,!UPI OFFICE DEPO RCPT/2409/353 FY25 -exp,OFFICE DEPOT,True,28%,unknown,Office Supplies,0,2933.170961585695,5
TXN0002354,2024-09-22,89187.38,INR,!RTGS AWF.is TAXINV/2409/354Q 1 - ernt exp,AWF.is,True,5%,true,Rent,0,58627.13996839735,6
TXN0002355,2024-09-22,69320.14,INR,neft hcl india pvt ltd bill/2409/365 q2 - exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0,21584.25166105863,6
TXN0002356,2024-09-22,2177.17,INR,na,Kfc,True,exempt,false,Meals,0,1295.1747142071958,6
TXN0002357,2024-09-22,12575.89,INR,tgs rcpt/2411/289 fy24 - exp# ref 9851,MICROSOFT,True,18%,TRUE,Software,0,9395.679078961539,6
TXN0002358,2024-09-22,121496.24,INR,NEFT INDIQUBE Pvt Ltd BLIL2/409/358 FY24 - exp,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,64144.28292819383,6
TXN0002359,2024-09-22,21449.19,INR,pymt processed,UPGRAD INDIA PVT LTD,True,12%,true,Training,0,6144.810070970593,6
TXN0002360,2024-09-22,4733.55,INR,service fees,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,1856.71009632329,6
TXN0002361,2024-09-22,5817.55,INR,Canva chgs,Canva,True,18%,TRUE,Software,0,3556.1498146986887,6
TXN0002362,2024-09-22,8110.24,INR,card office depot pvt ltd taxinv/2409/362 q1 - exp,OFFICE DEPOT Pvt Ltd,True,12%,TRUE,Office Supplies,0,3989.31403791564,6
TXN0002363,2024-09-22,5065.54,INR,upi office depot inv/2409/363 subs - exp! ref 8978,Office Depot,True,12%,TRUE,Office Supplies,0,3141.084324417782,6
TXN0002364,2024-09-22,3158.34,INR,,INDIGO,True,28%,true,Travel,0,1886.2575297073267,6
TXN0002365,2024-09-23,35903.88,INR,/ RTGS TechmT AXINV/2409/44 GST - exp / ref 7811,HCL INDIA PVT LTD,True,28%,true,IT Services,0,31692.76686495739,0
TXN0002366,2024-09-23,9553.02,INR,/ card off.ice depot tgxinv/2409/366 subs - exp / rf 2538,OFF.ice depot,True,12%,TRUE,Office Supplies,0,7367.771875926458,0
TXN0002367,2024-09-23,8588.44,INR,-AUTO-DEBI TKSE.b INV/2409/367 GST - ep,KSE.b,True,18%,TRUE,Utilities,0,9008.171995481118,0
TXN0002368,2024-09-23,44531.89,INR,UPI INFY RCPT/2409/368 RENT- exp,INFY,True,18%,TRUE,IT Services,0,45299.30466965336,0
TXN0002369,2024-09-23,3152.95,INR,-,ZOM.ato,True,12%,false,Training,0,3055.2956526379244,0
TXN0002370,2024-09-23,9123.11,INR,#AUTO-DEBIT Jiofiber BILL/2409/370 Q1 - exp,Jiofiber,True,18%,TRUE,Utilities,0,11112.89321871478,0
TXN0002371,2024-09-23,3864.46,INR,na,Stamp Duty,False,28%,true,Exempt Services,0,4058.972220785578,0
TXN0002372,2024-09-23,7633.12,INR,CARD MICROSOF Pvt Ltd BILL/2409/372TDS - exp- ref 1410,MICROSOFT Pvt Ltd,True,12%,true,Software,0,6495.724940533915,0
TXN0002373,2024-09-23,61644.43,INR,monthly charges,AWFIS,True,28%,false,Rent,0,56118.10008656614,0
TXN0002374,2024-09-23,22343.44,INR,IMPS RA INDIA PVT LTD BILL/24e9/374R ENT - exp,COURSERA INDIA PVT LTD,True,18%,unknown,Training,0,21997.502391569367,0
TXN0002375,2024-09-24,31093.61,INR,monthly charges,INFY INDIA PVT LTD,True,28%,false,IT Services,0,32051.2214641626,1
TXN0002376,2024-09-24,50403.65,INR,RTGS STAPLES INDIA PVT LTD INV/2411/060 FY24 - exp,AWFIS,True,5%,unknown,Rent,0,67243.70063036832,1
TXN0002377,2024-09-24,9878.08,INR,-RTGS JIOFIEBR Pvt Ltd TAXINV/2503h671 RENT - exp ref 2099,MICROSOFT Pvt Ltd,True,exempt,unknown,Software,0,14046.820507926692,1
TXN0002378,2024-09-24,33700.87,INR,CRD TCS TAXINV/2406/008 SUBS - exp,TECHM,True,5%,false,IT Services,0,29749.903750298865,1
TXN0002379,2024-09-24,5404.02,INR,,STAPLES Pvt Ltd,True,5%,false,Office Supplies,0,4026.7958678044643,1
TXN0002380,2024-09-24,149759.88,INR,NEFT Awfis TAXIV/2409/380 ADV - exp,Awfis,True,18%,TRUE,Rent,0,129434.41243370307,1
TXN0002381,2024-09-24,23702.99,INR,IMPS WIPRO RCPT/2409/381 FY24 - exp,WIPRO,True,5%,false,IT Services,1,26192.552150984564,1
TXN0002382,2024-09-24,9665.3,INR,ADO.be chgs,ADO.be,True,18%,TRUE,Software,0,11677.582472788303,1
TXN0002383,2024-09-24,113626.26,INR,-AUTO-DEBIT INDIQUnE INV/2409/383 FY25 - exp- ref 208,INDIQUBE,True,18%,TRUE,Rent,0,102033.11879020071,1
TXN0002384,2024-09-24,50521.17,INR,INFY,WEWORK,True,12%,false,Rent,0,38974.85238045805,1
TXN0002385,2024-09-24,9108.74,INR,rtgs indiqube bill/2410/481 subs - rent exp! ref 3139,KSEB INDIA PVT LTD,True,18%,unknown,Utilities,1,9979.447120524399,1
TXN0002386,2024-09-24,99245.67,INR,pymt processed,INDIQUBE,True,18%,TRUE,Rent,0,114717.89434445114,1
TXN0002387,2024-09-24,27127.78,INR,upi simplilearn india pvt ltd rcpt/2407/567 fy24 - exp! ref 4599,WIPRO INDIA PVT LTD,True,exempt,false,IT Services,0,34144.67670290052,1
TXN0002388,2024-09-24,42632.75,INR,debit txn,WEWORK,True,18%,TRUE,Rent,0,35835.840402633716,1
TXN0002389,2024-09-24,89303.13,INR,monthly charges,Awfis,True,12%,false,Rent,0,96645.24209410192,1
TXN0002390,2024-09-24,56688.9,INR,rtgs awfis rcpt/2409/390 fy24 - exp,Awfis,True,18%,TRUE,Rent,0,33564.08655508615,1
TXN0002391,2024-09-24,6470.7,INR,!rtgs mic.rosoft rcpt/2409/391 fy25 - exp,MIC.rosoft,True,12%,false,Software,0,6299.716511452726,1
TXN0002392,2024-09-25,12848.09,INR,-NEFT MICROSOFT TAXNV/2r09/392 Q1 - exp,MICROSOFT,True,12%,TRUE,Software,1,19702.7671894603,2
TXN0002393,2024-09-25,96930.17,INR,bill paid,AWFIS,True,18%,TRUE,Rent,0,172749.84313459144,2
TXN0002394,2024-09-25,9789.32,INR,bill paid,CAN.va,True,12%,unknown,Software,0,13687.456200469433,2
TXN0002395,2024-09-25,29776.41,INR,online payment,Wipro,True,18%,TRUE,IT Services,0,36369.83630626399,2
TXN0002396,2024-09-25,9979.28,INR,!NEFT FIGMA TAXINV/2409/396 SUBS - exp,FIGMA,True,18%,TRUE,Software,0,8413.158705301423,2
TXN0002397,2024-09-25,41591.3,INR,card infy blil/2409/397 adv - exp ef 1096,INFY,True,28%,false,IT Services,0,57155.62155629084,2
TXN0002398,2024-09-25,24084.41,INR,debit txn,HCL Pvt Ltd,True,18%,TRUE,IT Services,0,36254.783769070804,2
TXN0002399,2024-09-25,4334.92,INR,auto-debit rapido rcpt/e4x9/399 q2 - exp! ref 6877,RAPIDO,True,5%,FALSE,Travel,0,7063.497992320148,2
TXN0002400,2024-09-25,8428.48,INR,service fees,IKEA,True,exempt,unknown,Office Supplies,0,11623.243137681558,2
TXN0002401,2024-09-25,8715.94,INR,IMPS IKE.a INV/2409/401bADV - exp,IKE.a,True,12%,TRUE,Office Supplies,0,8624.176890840683,2
TXN0002402,2024-09-26,4960.95,INR,pymt processed,Ikea,True,12%,TRUE,Office Supplies,0,7341.654086311543,3
TXN0002403,2024-09-26,69890.68,INR,monthly charges,AWFIS,True,18%,TRUE,Rent,0,129242.60356306379,3
TXN0002404,2024-09-26,1874.51,INR,*RTGS RAP.ido TAXINV/2410/654 RENT - exp,SWIGGY INDIA PVT LTD,True,12%,true,Meals,0,2277.005655929075,3
TXN0002405,2024-09-26,27767.56,INR,debit txn,TCS,True,12%,true,IT Services,0,28856.187968161412,3
TXN0002406,2024-09-26,10164.72,INR,auto debit,RAPIDO,True,28%,false,Travel,0,12125.037447542796,3
TXN0002407,2024-09-26,3976.24,INR,upi rapido rcpt/2409/407 subs - exp,Rapido,True,exempt,false,Travel,0,5152.081528130916,3
TXN0002408,2024-09-26,95510.9,INR,bill paid,Awfis,True,18%,TRUE,Rent,0,107914.75763729567,3
TXN0002409,2024-09-26,15656.66,INR,*neft kseb india pvt ltd bill/2409/409 gst - exp- ref 3067,KSEB INDIA PVT LTD,True,18%,TRUE,Utilities,0,23947.77226734805,3
TXN0002410,2024-09-26,94748.18,INR,online payment,AWFIS Pvt Ltd,True,28%,true,Rent,0,136436.1767620246,3
TXN0002411,2024-09-26,4146.4,INR,bill paid,Stamp Duty,False,12%,true,Exempt Services,0,4939.789896643426,3
TXN0002412,2024-09-26,45846.31,INR,!IMPS BESCOM INDIA PVT LTD RCPT/2406/108 ADV - exp,INFY Pvt Ltd,True,5%,false,IT Services,0,59304.8058753874,3
TXN0002413,2024-09-26,18983.79,INR,STA.ples chgs,Wipro,True,28%,true,IT Services,0,15183.303560665734,3
TXN0002414,2024-09-26,3536.44,INR,bill paid,Ikea,True,12%,TRUE,Office Supplies,0,4966.603352776788,3
TXN0002415,2024-09-26,26164.81,INR,WIP.ro chgs,WIP.ro,True,18%,TRUE,IT Services,0,22161.93004978999,3
TXN0002416,2024-09-26,6607.59,INR,bill paid,MICROSOFT,True,18%,TRUE,Software,0,7994.306704571011,3
TXN0002417,2024-09-26,506991.52,INR,*RTGS Awfis BILL/2409/417 ADV - rent exp! ref 4306,Awfis,True,18%,TRUE,Rent,1,583072.213454172,3
TXN0002418,2024-09-26,93623.1,INR,-auto-dbit office depot inv/2411/131 q2 - exp,INDIQUBE Pvt Ltd,True,exempt,true,Rent,0,135906.86604160056,3
TXN0002419,2024-09-26,40701.87,INR,-NEFT HCL INV/2409/419 FY24 - exp,HCL,True,18%,TRUE,IT Services,0,47037.27197556098,3
TXN0002420,2024-09-26,7506.69,INR,STAPLES chgs,STAPLES,True,18%,true,Office Supplies,0,9644.134904529548,3
TXN0002421,2024-09-26,11405.58,INR,online payment,BES.com,True,5%,false,Utilities,0,20369.65201598207,3
TXN0002422,2024-09-27,4969.91,INR, ,INDIGO,True,5%,FALSE,Travel,0,3019.9260028027193,4
TXN0002423,2024-09-27,3963.22,INR,AUTO-DEBIT KSEB INDIA PVT LTD INV/2406/895 GST - exp,OLA,True,5%,FALSE,Travel,0,4075.281657256377,4
TXN0002424,2024-09-27,48575.56,INR,AUTOgDEBIT Techm RCPT/2502/422 GST - exm,Techm,True,18%,TRUE,IT Services,0,59070.422322681196,4
TXN0002425,2024-09-27,4975.58,INR,monthly charges,IKEA,True,28%,true,Office Supplies,0,4194.7246698212,4
TXN0002426,2024-09-27,25610.13,INR,neft cuorsera pv tltd bill/2409/426 tds - training exp,COURSERA Pvt Ltd,True,28%,true,Training,0,25744.086757425386,4
TXN0002427,2024-09-27,9911.92,INR,monthly charges,Canva,True,18%,TRUE,Software,0,6538.574314468455,4
TXN0002428,2024-09-27,78578.22,INR,INDIQUBE,INDIQUBE,True,18%,TRUE,Rent,0,46974.46977272955,4
TXN0002429,2024-09-27,5671.28,INR,AUTO-DEBIT STAPLES TAXINV/2409/429 ADV - exp,STAPLES,True,28%,false,Office Supplies,0,6695.100613861858,4
