transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly
TXN0001096,21-06-2024,3105.8,INR,!imps zomato bill/2406/096 q2 - meals exp! ref 9771,ZOMATO,TRUE,5%,FALSE,Meals,0
TXN0001097,21-06-2024,3576.7,INR, neft indigo pvt ltd rcpt/2406/097 rent - travel exp,INDIGO Pvt Ltd,TRUE,5%,FALSE,Travel,0
TXN0001098,21-06-2024,71546.01,INR,*RTGS AWFIS INDIA PVT LTD INV/2406/098 Q1 - rent exp* ref 3437,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001099,21-06-2024,34279.46,INR, AUTO-DEBIT HCL INDIA PVT LTD BILL/2406/099 Q1 - it services exp! ref 4434,HCL INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001100,21-06-2024,6231.69,INR,imps sta.ples taxinv/2406/100 adv - office supplies exp,STA.ples,TRUE,12%,TRUE,Office Supplies,0
TXN0001101,21-06-2024,47981.31,INR,UPI Awfis BILL/2406/101 Q1 - rent exp,Awfis,TRUE,18%,TRUE,Rent,0
TXN0001102,21-06-2024,10854.85,INR,NEFT JIOFIBER RCPT/2406/102 ADV - utilities exp /  ref 6351,JIOFIBER,TRUE,18%,TRUE,Utilities,0
TXN0001103,21-06-2024,62089.91,INR, neft wework bill/2406/103 gst - rent exp# ref 5368,Wework,TRUE,18%,TRUE,Rent,0
TXN0001104,21-06-2024,9331.61,INR, / IMPS Figma INV/2406/104 SUBS - software exp,Figma,TRUE,18%,TRUE,Software,0
TXN0001105,21-06-2024,16668.94,INR,auto-debit airtel taxinv/2406/105 rent - utilities exp,AIRTEL,TRUE,18%,TRUE,Utilities,0
TXN0001106,21-06-2024,5837.23,INR,NEFT OFFICE DEPOT INDIA PVT LTD BILL/2406/106 FY24 - office supplies exp# ref 7447,OFFICE DEPOT INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001107,21-06-2024,35553.97,INR,*neft hcl inv/2406/107 q2 - it services exp,HCL,TRUE,18%,TRUE,IT Services,0
TXN0001108,21-06-2024,7080.43,INR,!IMPS BESCOM INDIA PVT LTD RCPT/2406/108 ADV - utilities exp,BESCOM INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001109,21-06-2024,52221.83,INR,rtgs tcs bill/2406/109 q2 - it services exp  ref 8140,TCS,TRUE,18%,TRUE,IT Services,0
TXN0001110,21-06-2024,84471.84,INR,card indiqube india pvt ltd inv/2406/110 gst - rent exp! ref 9738,INDIQUBE INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001111,21-06-2024,3861.71,INR,auto-debit dominos india pvt ltd rcpt/2406/111 rent - meals exp,DOMINOS INDIA PVT LTD,TRUE,5%,FALSE,Meals,0
TXN0001112,21-06-2024,108221.67,INR,*UPI WEW.ork INV/2406/112 SUBS - rent exp,WEW.ork,TRUE,18%,TRUE,Rent,0
TXN0001113,21-06-2024,9194.12,INR,upi office depot taxinv/2406/113 fy25 - office supplies exp,OFFICE DEPOT,TRUE,12%,TRUE,Office Supplies,0
TXN0001114,22-06-2024,6545.63,INR, / IMPS CANVA RCPT/2406/114 ADV - software exp,CANVA,TRUE,18%,TRUE,Software,0
TXN0001115,22-06-2024,28559.1,INR,card techm rcpt/2406/115 subs - it services exp,TECHM,TRUE,18%,TRUE,IT Services,0
TXN0001116,22-06-2024,18448.63,INR,!CARD UPGRAD Pvt Ltd INV/2406/116 TDS - training exp,UPGRAD Pvt Ltd,TRUE,18%,unknown,Training,0
TXN0001117,22-06-2024,9101.48,INR,AUTO-DEBIT OLA BILL/2406/117 TDS - travel exp,OLA,TRUE,5%,FALSE,Travel,0
TXN0001118,22-06-2024,28631.81,INR,!AUTO-DEBIT INFY INDIA PVT LTD RCPT/2406/118 SUBS - it services exp,INFY INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001119,22-06-2024,5406.37,INR,rtgs office depot india pvt ltd inv/2406/119 adv - office supplies exp,OFFICE DEPOT INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001120,22-06-2024,3025.61,INR,!auto-debit swiggy taxinv/2406/120 gst - meals exp,SWIGGY,TRUE,5%,FALSE,Meals,0
TXN0001121,22-06-2024,6283.36,INR,*card mic.rosoft bill/2406/121 adv - software exp,MIC.rosoft,TRUE,18%,TRUE,Software,0
TXN0001122,22-06-2024,16531.38,INR, AUTO-DEBIT TCS INDIA PVT LTD INV/2406/122 TDS - it services exp* ref 9957,TCS INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001123,22-06-2024,26109.26,INR,AUTO-DEBIT TECHM Pvt Ltd RCPT/2406/123 FY24 - it services exp,TECHM Pvt Ltd,TRUE,18%,TRUE,IT Services,0
TXN0001124,22-06-2024,42731.44,INR,neft techm india pvt ltd rcpt/2406/124 fy25 - it services exp,TECHM INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001125,22-06-2024,11449.54,INR,-neft kse.b taxinv/2406/125 fy25 - utilities exp,KSE.b,TRUE,18%,TRUE,Utilities,0
TXN0001126,22-06-2024,5473.41,INR, / auto-debit figma india pvt ltd rcpt/2406/126 fy24 - software exp,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0
TXN0001127,23-06-2024,5525.44,INR,#UPI FIGMA INDIA PVT LTD INV/2406/127 FY25 - software exp,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0
TXN0001128,23-06-2024,19984.43,INR,*UPI KSEB INDIA PVT LTD RCPT/2406/128 Q1 - utilities exp,KSEB INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001129,23-06-2024,4780.36,INR,rtgs microsoft india pvt ltd inv/2406/129 rent - software exp,MICROSOFT INDIA PVT LTD,TRUE,18%,TRUE,Software,0
TXN0001130,23-06-2024,12338.74,INR,NEFT AIRTEL BILL/2406/130 Q2 - utilities exp,AIRTEL,TRUE,18%,TRUE,Utilities,0
TXN0001131,23-06-2024,7719.4,INR,RTGS MICROSOFT INDIA PVT LTD BILL/2406/131 GST - software exp,MICROSOFT INDIA PVT LTD,TRUE,exempt,TRUE,Software,1
TXN0001132,23-06-2024,11906.69,INR,!upi kseb taxinv/2406/132 q1 - utilities exp /  ref 5619,KSEB,TRUE,18%,TRUE,Utilities,0
TXN0001133,23-06-2024,249537.04,INR,IMPS INF.y RCPT/2406/133 RENT - it services exp# ref 1623,INF.y,TRUE,18%,TRUE,IT Services,1
TXN0001134,23-06-2024,3627.34,INR,-neft indigo inv/2406/134 q1 - travel exp,INDIGO,TRUE,5%,FALSE,Travel,0
TXN0001135,23-06-2024,9150.29,INR,rtgs jiofiber india pvt ltd rcpt/2406/135 rent - utilities exp! ref 9300,JIOFIBER INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001136,23-06-2024,124645.2,INR,AUTO-DEBIT INDIQUBE TAXINV/2406/136 SUBS - rent exp* ref 5087,INDIQUBE,TRUE,18%,TRUE,Rent,0
TXN0001137,23-06-2024,7029.66,INR,*RTGS STAPLES INDIA PVT LTD BILL/2406/137 Q2 - office supplies exp! ref 3608,STAPLES INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001138,23-06-2024,1800.65,INR,RTGS ZOMATO INDIA PVT LTD TAXINV/2406/138 Q1 - meals exp  ref 1727,ZOMATO INDIA PVT LTD,TRUE,5%,FALSE,Meals,0
TXN0001139,23-06-2024,3618.72,INR,imps uber bill/2406/139 q1 - travel exp,Uber,TRUE,5%,FALSE,Travel,0
TXN0001140,23-06-2024,38860.71,INR,!NEFT WIPRO Pvt Ltd INV/2406/140 FY25 - it services exp,WIPRO Pvt Ltd,TRUE,18%,TRUE,IT Services,0
TXN0001141,23-06-2024,3677.87,INR,IMPS INDIGO INV/2406/141 RENT - travel exp /  ref 9292,INDIGO,TRUE,5%,FALSE,Travel,0
TXN0001142,24-06-2024,7213.57,INR,auto-debit indigo india pvt ltd inv/2406/142 fy24 - travel exp,INDIGO INDIA PVT LTD,TRUE,5%,FALSE,Travel,0
TXN0001143,24-06-2024,5676.38,INR,auto-debit sta.ples inv/2406/143 q2 - office supplies exp,STA.ples,TRUE,12%,TRUE,Office Supplies,0
TXN0001144,24-06-2024,37865.29,INR,imps techm rcpt/2406/144 fy25 - it services exp,TECHM,TRUE,18%,TRUE,IT Services,0
TXN0001145,24-06-2024,70162.47,INR,UPI AWFIS RCPT/2406/145 RENT - rent exp,AWFIS,TRUE,18%,TRUE,Rent,0
TXN0001146,24-06-2024,17783.79,INR, UPI JIOFIBER Pvt Ltd INV/2406/146 Q1 - utilities exp /  ref 2397,JIOFIBER Pvt Ltd,TRUE,18%,TRUE,Utilities,0
TXN0001147,24-06-2024,17763.64,INR,imps jiofiber india pvt ltd bill/2406/147 subs - utilities exp,JIOFIBER INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001148,24-06-2024,11962.2,INR, / IMPS JIOFIBER RCPT/2406/148 Q1 - utilities exp,JIOFIBER,TRUE,18%,TRUE,Utilities,0
TXN0001149,24-06-2024,25859.57,INR,!CARD WIPRO INDIA PVT LTD BILL/2406/149 FY25 - it services exp  ref 1438,WIPRO INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001150,24-06-2024,54613.04,INR,!UPI TEC.hm BILL/2406/150 GST - it services exp,TEC.hm,TRUE,18%,TRUE,IT Services,0
TXN0001151,24-06-2024,4455.91,INR,!UPI RAPIDO RCPT/2406/151 FY25 - travel exp,RAPIDO,TRUE,5%,FALSE,Travel,0
TXN0001152,24-06-2024,5257.49,INR,#IMPS Indigo BILL/2406/152 ADV - travel exp# ref 5031,Indigo,TRUE,5%,FALSE,Travel,0
TXN0001153,24-06-2024,43134.73,INR,auto-debit tcs india pvt ltd inv/2406/153 q2 - it services exp,TCS INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001154,24-06-2024,94338.25,INR,#RTGS WEWORK INDIA PVT LTD BILL/2406/154 ADV - rent exp,WEWORK INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001155,24-06-2024,8451.03,INR,AUTO-DEBIT STAPLES BILL/2406/155 FY24 - office supplies exp,STAPLES,TRUE,12%,TRUE,Office Supplies,0
TXN0001156,25-06-2024,7217.96,INR,card microsoft taxinv/2406/156 subs - software exp,Microsoft,TRUE,18%,TRUE,Software,0
TXN0001157,25-06-2024,4067.58,INR,!rtgs canva taxinv/2406/157 q1 - software exp,CANVA,TRUE,18%,TRUE,Software,0
TXN0001158,25-06-2024,6955.89,INR,!NEFT ADOBE INV/2406/158 ADV - software exp# ref 6202,ADOBE,TRUE,18%,TRUE,Software,0
TXN0001159,25-06-2024,17127.8,INR,CARD IKEA INDIA PVT LTD INV/2406/159 FY25 - office supplies exp,IKEA INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001160,25-06-2024,6136.71,INR,upi stamp duty pvt ltd taxinv/2406/160 gst - exempt services exp,STAMP DUTY Pvt Ltd,FALSE,exempt,FALSE,Exempt Services,0
TXN0001161,25-06-2024,2966.57,INR,rtgs kfc taxinv/2406/161 gst - meals exp,KFC,TRUE,5%,FALSE,Meals,0
TXN0001162,25-06-2024,1868.84,INR,imps kfc rcpt/2406/162 tds - meals exp,KFC,TRUE,5%,FALSE,Meals,0
TXN0001163,25-06-2024,20700.45,INR, IMPS Infy BILL/2406/163 TDS - it services exp,Infy,TRUE,18%,TRUE,IT Services,0
TXN0001164,25-06-2024,4519.2,INR, CARD IKE.a INV/2406/164 FY25 - office supplies exp! ref 7480,IKE.a,TRUE,12%,TRUE,Office Supplies,0
TXN0001165,25-06-2024,26121.15,INR,neft hcl taxinv/2406/165 q2 - it services exp,Hcl,TRUE,18%,TRUE,IT Services,0
TXN0001166,25-06-2024,34589.09,INR, neft infy india pvt ltd rcpt/2406/166 adv - it services exp! ref 4413,INFY INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001167,25-06-2024,2705.87,INR, neft zomato rcpt/2406/167 fy24 - meals exp,ZOMATO,TRUE,5%,FALSE,Meals,0
TXN0001168,25-06-2024,52289.85,INR, / AUTO-DEBIT INDIQUBE Pvt Ltd TAXINV/2406/168 Q2 - rent exp,INDIQUBE Pvt Ltd,TRUE,18%,TRUE,Rent,0
TXN0001169,25-06-2024,13568.13,INR,NEFT AIRTEL Pvt Ltd INV/2406/169 FY24 - utilities exp,AIRTEL Pvt Ltd,TRUE,18%,TRUE,Utilities,0
TXN0001170,25-06-2024,4233.48,INR,-card zom.ato inv/2406/170 adv - meals exp  ref 1925,ZOM.ato,TRUE,5%,FALSE,Meals,0
TXN0001171,25-06-2024,57207.78,INR,!UPI Wework RCPT/2406/171 GST - rent exp,Wework,TRUE,18%,TRUE,Rent,0
TXN0001172,26-06-2024,5508.43,INR,AUTO-DEBIT FIGMA INDIA PVT LTD INV/2406/172 Q2 - software exp  ref 7940,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0
TXN0001173,26-06-2024,11192.31,INR, / AUTO-DEBIT ADOBE Pvt Ltd BILL/2406/173 TDS - software exp,ADOBE Pvt Ltd,TRUE,18%,TRUE,Software,0
TXN0001174,26-06-2024,61156.71,INR,*RTGS AWF.is RCPT/2406/174 TDS - rent exp,AWF.is,TRUE,18%,TRUE,Rent,0
TXN0001175,26-06-2024,26003.16,INR,AUTO-DEBIT HCL INDIA PVT LTD TAXINV/2406/175 FY24 - it services exp,HCL INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001176,26-06-2024,26474.34,INR, CARD Infy BILL/2406/176 FY24 - it services exp,Infy,TRUE,18%,TRUE,IT Services,0
TXN0001177,26-06-2024,10784.5,INR,*RTGS AIR.tel RCPT/2406/177 TDS - utilities exp,AIR.tel,TRUE,18%,TRUE,Utilities,0
TXN0001178,26-06-2024,85371.28,INR, / RTGS AWFIS RCPT/2406/178 RENT - rent exp,AWFIS,TRUE,18%,TRUE,Rent,0
TXN0001179,26-06-2024,6508.4,INR,*UPI RAPIDO Pvt Ltd INV/2406/179 FY25 - travel exp,RAPIDO Pvt Ltd,TRUE,5%,FALSE,Travel,0
TXN0001180,26-06-2024,76243.68,INR,*NEFT Adobe TAXINV/2406/180 Q2 - software exp,Adobe,TRUE,18%,TRUE,Software,1
TXN0001181,26-06-2024,23277.37,INR, / NEFT INFY INDIA PVT LTD INV/2406/181 Q2 - it services exp,INFY INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001182,26-06-2024,12357.7,INR,*CARD JIOFIBER RCPT/2406/182 GST - utilities exp,JIOFIBER,TRUE,18%,TRUE,Utilities,0
TXN0001183,26-06-2024,5549.77,INR,AUTO-DEBIT STA.ples INV/2406/183 Q2 - office supplies exp* ref 6885,STA.ples,TRUE,12%,TRUE,Office Supplies,0
TXN0001184,26-06-2024,48605.05,INR,!card hcl india pvt ltd rcpt/2406/184 subs - it services exp,HCL INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001185,27-06-2024,5457.57,INR,CARD Microsoft BILL/2406/185 ADV - software exp,Microsoft,TRUE,18%,TRUE,Software,0
TXN0001186,27-06-2024,52698.88,INR,UPI AIRTEL Pvt Ltd INV/2406/186 TDS - utilities exp,AIRTEL Pvt Ltd,TRUE,18%,TRUE,Utilities,1
TXN0001187,27-06-2024,5081.28,INR,RTGS STAPLES INDIA PVT LTD INV/2406/187 Q2 - office supplies exp,STAPLES INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001188,27-06-2024,9325.95,INR,!card canva taxinv/2406/188 q1 - software exp  ref 5410,Canva,TRUE,18%,TRUE,Software,0
TXN0001189,27-06-2024,3085.98,INR,-auto-debit office depot pvt ltd taxinv/2406/189 gst - office supplies exp,OFFICE DEPOT Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0
TXN0001190,27-06-2024,3020.78,INR,card zomato pvt ltd bill/2406/190 gst - meals exp,ZOMATO Pvt Ltd,TRUE,5%,FALSE,Meals,0
TXN0001191,27-06-2024,44824.17,INR,UPI INF.y TAXINV/2406/191 FY24 - it services exp /  ref 6758,INF.y,TRUE,18%,TRUE,IT Services,0
TXN0001192,27-06-2024,4438.23,INR,#upi dominos inv/2406/192 subs - meals exp# ref 3851,DOMINOS,TRUE,5%,FALSE,Meals,0
TXN0001193,27-06-2024,6505.01,INR,!upi ola pvt ltd inv/2406/193 q2 - travel exp,OLA Pvt Ltd,TRUE,5%,FALSE,Travel,0
TXN0001194,28-06-2024,2754.55,INR,UPI SWI.ggy RCPT/2406/194 ADV - meals exp,SWI.ggy,TRUE,5%,FALSE,Meals,0
TXN0001195,28-06-2024,4913.39,INR,#NEFT GOVT FEES INDIA PVT LTD INV/2406/195 SUBS - exempt services exp! ref 6450,GOVT FEES INDIA PVT LTD,FALSE,exempt,FALSE,Exempt Services,0
TXN0001196,28-06-2024,139628.93,INR,upi indiqube inv/2406/196 q1 - rent exp,Indiqube,TRUE,18%,TRUE,Rent,0
TXN0001197,28-06-2024,116061.89,INR,UPI AWFIS INDIA PVT LTD RCPT/2406/197 FY24 - rent exp,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001198,28-06-2024,17727.68,INR,rtgs coursera pvt ltd bill/2406/198 fy24 - training exp,COURSERA Pvt Ltd,TRUE,18%,unknown,Training,0
TXN0001199,28-06-2024,9658.45,INR,NEFT Airtel BILL/2406/199 RENT - utilities exp,Airtel,TRUE,18%,TRUE,Utilities,0
TXN0001200,28-06-2024,9125.82,INR,IMPS IKEA INDIA PVT LTD RCPT/2406/200 RENT - office supplies exp,IKEA INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001201,28-06-2024,5608.7,INR,!AUTO-DEBIT MICROSOFT BILL/2406/201 Q1 - software exp,MICROSOFT,TRUE,18%,TRUE,Software,0
TXN0001202,28-06-2024,5520.07,INR, IMPS Ikea BILL/2406/202 Q1 - office supplies exp,Ikea,TRUE,12%,TRUE,Office Supplies,0
TXN0001203,28-06-2024,41789.7,INR,CARD Infy TAXINV/2406/203 TDS - it services exp,Infy,TRUE,5%,TRUE,IT Services,1
TXN0001204,28-06-2024,6287.51,INR,neft figma india pvt ltd inv/2406/204 adv - software exp,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0
TXN0001205,28-06-2024,90988.09,INR,upi awfis bill/2406/205 tds - rent exp,AWFIS,TRUE,18%,TRUE,Rent,0
TXN0001206,28-06-2024,3628.17,INR,#AUTO-DEBIT SWIGGY INV/2406/206 Q1 - meals exp,SWIGGY,TRUE,5%,FALSE,Meals,0
TXN0001207,28-06-2024,12913.24,INR, / NEFT Bescom TAXINV/2406/207 FY24 - utilities exp,Bescom,TRUE,18%,TRUE,Utilities,0
TXN0001208,28-06-2024,4371.11,INR,#card staples pvt ltd rcpt/2406/208 adv - office supplies exp  ref 7467,STAPLES Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0
TXN0001209,28-06-2024,19038.08,INR,*AUTO-DEBIT TCS INDIA PVT LTD TAXINV/2406/209 Q1 - it services exp /  ref 4263,TCS INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001210,28-06-2024,19902.49,INR,upi upgrad inv/2406/210 gst - training exp,UPGRAD,TRUE,18%,unknown,Training,0
TXN0001211,28-06-2024,22863.38,INR,UPI INFY RCPT/2406/211 TDS - it services exp,INFY,TRUE,18%,TRUE,IT Services,0
TXN0001212,28-06-2024,17930.13,INR,card air.tel taxinv/2406/212 subs - utilities exp,AIR.tel,TRUE,18%,TRUE,Utilities,0
TXN0001213,28-06-2024,4596.79,INR,NEFT RAPIDO Pvt Ltd TAXINV/2406/213 Q1 - travel exp* ref 9571,RAPIDO Pvt Ltd,TRUE,5%,FALSE,Travel,0
TXN0001214,28-06-2024,121028.96,INR,-IMPS KSEB Pvt Ltd TAXINV/2406/214 FY25 - utilities exp,KSEB Pvt Ltd,TRUE,18%,TRUE,Utilities,1
TXN0001215,28-06-2024,6070.88,INR,IMPS Office Depot RCPT/2406/215 RENT - office supplies exp  ref 4012,Office Depot,TRUE,12%,TRUE,Office Supplies,0
TXN0001216,28-06-2024,5871.71,INR,#UPI STAPLES RCPT/2406/216 Q2 - office supplies exp- ref 3072,STAPLES,TRUE,12%,TRUE,Office Supplies,0
TXN0001217,29-06-2024,28745.84,INR,!auto-debit ola pvt ltd inv/2406/217 tds - travel exp,OLA Pvt Ltd,TRUE,5%,FALSE,Travel,1
TXN0001218,29-06-2024,7384.23,INR,#neft can.va taxinv/2406/218 fy25 - software exp /  ref 5842,CAN.va,TRUE,18%,TRUE,Software,0
TXN0001219,29-06-2024,11695.6,INR,!NEFT Bescom RCPT/2406/219 ADV - utilities exp,Bescom,TRUE,18%,TRUE,Utilities,0
TXN0001220,29-06-2024,29307.7,INR,-UPI WIPRO BILL/2406/220 FY24 - it services exp,WIPRO,TRUE,18%,TRUE,IT Services,0
TXN0001221,29-06-2024,8002.64,INR,NEFT IKEA TAXINV/2406/221 Q1 - office supplies exp,IKEA,TRUE,12%,TRUE,Office Supplies,0
TXN0001222,29-06-2024,112803.27,INR,-RTGS AWFIS INDIA PVT LTD TAXINV/2406/222 TDS - rent exp,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001223,29-06-2024,3682.3,INR,IMPS IND.igo TAXINV/2406/223 SUBS - travel exp,IND.igo,TRUE,5%,FALSE,Travel,0
TXN0001224,29-06-2024,22256.49,INR,AUTO-DEBIT WIPRO INDIA PVT LTD RCPT/2406/224 FY25 - it services exp,WIPRO INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001225,29-06-2024,10132.57,INR,neft jiofiber taxinv/2406/225 adv - utilities exp,JIOFIBER,TRUE,18%,TRUE,Utilities,0
TXN0001226,29-06-2024,63926.44,INR,card wework taxinv/2406/226 fy25 - rent exp,Wework,TRUE,18%,TRUE,Rent,0
TXN0001227,29-06-2024,32750.47,INR,!neft infy rcpt/2406/227 q1 - it services exp,Infy,TRUE,18%,TRUE,IT Services,0
TXN0001228,29-06-2024,12649.39,INR,upi airtel taxinv/2406/228 gst - utilities exp,AIRTEL,TRUE,18%,TRUE,Utilities,0
TXN0001229,29-06-2024,60740.78,INR,!IMPS WIP.ro TAXINV/2406/229 RENT - it services exp- ref 8128,WIP.ro,TRUE,18%,TRUE,IT Services,0
TXN0001230,29-06-2024,5120.12,INR,UPI IKE.a BILL/2406/230 Q2 - office supplies exp  ref 6206,IKE.a,TRUE,12%,TRUE,Office Supplies,0
TXN0001231,30-06-2024,59413.98,INR,#auto-debit tcs pvt ltd inv/2406/231 subs - it services exp,TCS Pvt Ltd,TRUE,18%,TRUE,IT Services,0
TXN0001232,30-06-2024,5995.64,INR,!NEFT ROC FEES BILL/2406/232 Q2 - exempt services exp,ROC FEES,FALSE,exempt,FALSE,Exempt Services,0
TXN0001233,30-06-2024,6228.68,INR, rtgs bescom bill/2406/233 adv - utilities exp,BESCOM,TRUE,18%,TRUE,Utilities,0
TXN0001234,30-06-2024,98251.43,INR,!NEFT AWFIS BILL/2406/234 Q2 - rent exp,AWFIS,TRUE,18%,TRUE,Rent,1
TXN0001235,30-06-2024,11724.48,INR,#CARD JIOFIBER INDIA PVT LTD RCPT/2406/235 FY25 - utilities exp /  ref 3871,JIOFIBER INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001236,30-06-2024,6049,INR,-card ike.a rcpt/2406/236 q2 - office supplies exp,IKE.a,TRUE,12%,TRUE,Office Supplies,0
TXN0001237,30-06-2024,96361.39,INR,IMPS AWFIS Pvt Ltd INV/2406/237 TDS - rent exp! ref 8890,AWFIS Pvt Ltd,TRUE,18%,TRUE,Rent,0
TXN0001238,30-06-2024,57231.23,INR,upi infy rcpt/2406/238 rent - it services exp- ref 7560,INFY,TRUE,18%,TRUE,IT Services,0
TXN0001239,30-06-2024,30820.26,INR,RTGS TECHM RCPT/2406/239 ADV - it services exp# ref 3404,TECHM,TRUE,18%,TRUE,IT Services,0
TXN0001240,30-06-2024,75084.69,INR,imps awfis inv/2406/240 gst - rent exp! ref 5159,Awfis,TRUE,18%,TRUE,Rent,0
TXN0001241,30-06-2024,7613.32,INR,NEFT UBE.r BILL/2406/241 GST - travel exp! ref 2654,UBE.r,TRUE,5%,FALSE,Travel,0
TXN0001242,30-06-2024,6194.13,INR, / NEFT Canva TAXINV/2406/242 RENT - software exp,Canva,TRUE,18%,TRUE,Software,0
TXN0001243,01-07-2024,6741.51,INR,*card can.va inv/2407/243 tds - software exp  ref 9923,CAN.va,TRUE,18%,TRUE,Software,0
TXN0001244,01-07-2024,101785.17,INR,CARD WEWORK Pvt Ltd BILL/2407/244 FY25 - rent exp,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0
TXN0001245,01-07-2024,127117.77,INR, AUTO-DEBIT AWFIS INDIA PVT LTD RCPT/2407/245 Q2 - rent exp,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0
TXN0001246,01-07-2024,4746.52,INR,rtgs rapido pvt ltd bill/2407/246 fy24 - travel exp,RAPIDO Pvt Ltd,TRUE,5%,FALSE,Travel,0
TXN0001247,01-07-2024,3949.8,INR,AUTO-DEBIT Roc Fees INV/2407/247 FY25 - exempt services exp,Roc Fees,FALSE,exempt,FALSE,Exempt Services,0
TXN0001248,01-07-2024,8494.7,INR,NEFT UBER INV/2407/248 TDS - travel exp,UBER,TRUE,5%,FALSE,Travel,0
TXN0001249,01-07-2024,27935.35,INR,AUTO-DEBIT HCL Pvt Ltd TAXINV/2407/249 RENT - it services exp* ref 6502,HCL Pvt Ltd,TRUE,18%,TRUE,IT Services,0
TXN0001250,01-07-2024,4076.79,INR,*neft swiggy inv/2407/250 rent - meals exp,SWIGGY,TRUE,5%,FALSE,Meals,0
TXN0001251,01-07-2024,11855.49,INR,AUTO-DEBIT Bescom RCPT/2407/251 TDS - utilities exp,Bescom,TRUE,18%,TRUE,Utilities,0
TXN0001252,01-07-2024,9150.11,INR,imps kseb india pvt ltd inv/2407/252 subs - utilities exp,KSEB INDIA PVT LTD,TRUE,18%,TRUE,Utilities,0
TXN0001253,01-07-2024,27038.2,INR,auto-debit infy india pvt ltd bill/2407/253 q1 - it services exp  ref 9522,INFY INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0
TXN0001254,01-07-2024,6375.52,INR, IMPS FIGMA RCPT/2407/254 FY25 - software exp* ref 1571,FIGMA,TRUE,18%,TRUE,Software,0
TXN0001255,02-07-2024,2767.64,INR, rtgs office depot india pvt ltd taxinv/2407/255 fy25 - office supplies exp,OFFICE DEPOT INDIA PVT LTD,TRUE,12%,TRUE,Office Supplies,0
TXN0001256,02-07-2024,47861.15,INR,AUTO-DEBIT WIPRO Pvt Ltd BILL/2407/256 RENT - it services exp# ref 3114,WIPRO Pvt Ltd,TRUE,18%,TRUE,IT Services,0
TXN0001257,02-07-2024,13514.4,INR,CARD KSEB BILL/2407/257 SUBS - utilities exp,KSEB,TRUE,18%,TRUE,Utilities,0
TXN0001258,02-07-2024,8359.69,INR, / CARD STA.ples RCPT/2407/258 Q1 - office supplies exp,STA.ples,TRUE,12%,TRUE,Office Supplies,0
TXN0001259,02-07-2024,7456.19,INR,CARD CANVA BILL/2407/259 SUBS - software exp,CANVA,TRUE,18%,TRUE,Software,0
TXN0001260,02-07-2024,14731.69,INR,!rtgs upg.rad inv/2407/260 q1 - training exp,UPG.rad,TRUE,18%,unknown,Training,0
TXN0001261,02-07-2024,3941.43,INR,-rtgs rap.ido rcpt/2407/261 fy25 - travel exp,RAP.ido,TRUE,5%,FALSE,Travel,0
