transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly
TXN0000743,23-05-2024,12551.29,INR,auto debit,CAN.va,True,18%,TRUE,Software,0
TXN0000744,23-05-2024,108061.73,INR,CARD Awfis TAqINV/2405/744 SUBS - exp,Awfis,True,18%,TRUE,Rent,0
TXN0000745,23-05-2024,34849.75,INR,Hcl chgs,Hcl,True,exempt,unknown,IT Services,0
TXN0000746,23-05-2024,29530.58,INR,IMPS Hcl BILL/2405/746 FY24 - exp,Hcl,True,5%,unknown,IT Services,0
TXN0000747,23-05-2024,25352.6,INR,#CARD Office Depot INV/2503/837 Q1 - exp,WIPRO,True,28%,true,IT Services,0
TXN0000748,24-05-2024,101027.58,INR,bill paid,AWF.is,True,18%,TRUE,Rent,0
TXN0000749,24-05-2024,12752.76,INR,debit txn,Kseb,True,18%,TRUE,Utilities,0
TXN0000750,24-05-2024,91106.86,INR,!RTGS WEWORK INDIA PVT LTD INV/2405/750 GST - exp- ref 4827,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000751,24-05-2024,67839.24,INR,HCL chgs,HCL,True,18%,TRUE,IT Services,0
TXN0000752,24-05-2024,43749.99,INR,pymt processed,INFY INDIA PVT LTD,True,exempt,false,IT Services,0
TXN0000753,24-05-2024,5187.6,INR,IND.igo,IND.igo,True,28%,unknown,Travel,0
TXN0000754,24-05-2024,5071.09,INR,bill paid,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0000755,24-05-2024,27794.01,INR,#RTGS AIRTEL TAXINV/2405/755 SUBS - utilities exp,AIRTEL,True,exempt,unknown,IT Services,0
TXN0000756,24-05-2024,19868.66,INR,na,COURSERA,True,12%,false,Training,0
TXN0000757,24-05-2024,117112.15,INR,pymt processed,IND.iqube,True,18%,TRUE,Rent,0
TXN0000758,24-05-2024,56301.67,INR,rtgs adobe bill/2503/644 gst - exp,Awfis,True,18%,TRUE,Rent,0
TXN0000759,24-05-2024,79481.5,INR,service fees,WEWORK,True,18%,TRUE,Rent,0
TXN0000760,24-05-2024,265970.32,INR,monthly charges,HCL Pvt Ltd,True,5%,true,IT Services,1
TXN0000761,24-05-2024,109291.5,INR,auto debit,Awfis,True,18%,TRUE,Rent,0
TXN0000762,25-05-2024,32003.76,INR,INFY Pvt Ltd chgs,INFY Pvt Ltd,True,12%,unknown,IT Services,0
TXN0000763,25-05-2024,75459.05,INR,auto-debit awfis pvt ltd rcpt/2405/763 fy25 - exp,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000764,25-05-2024,65393.2,INR,u-pi ikea rcpt/2407/475 q2 - exp,KSEB,True,5%,false,Utilities,1
TXN0000765,25-05-2024,19147.71,INR,neft ra india pvt ltd inv/2407/512 fy25 - exp* ref 2878,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0000766,25-05-2024,65202.37,INR,na,IND.iqube,True,18%,TRUE,Rent,0
TXN0000767,25-05-2024,14276.73,INR,auto debit,STA.ples,True,12%,TRUE,Office Supplies,0
TXN0000768,25-05-2024,14772.66,INR,STAPLES INDIA PVT LTD,STAPLES INDIA PVT LTD,True,5%,true,Office Supplies,0
TXN0000769,25-05-2024,122379.86,INR, ,AWFIS Pvt Ltd,True,5%,true,Rent,0
TXN0000770,25-05-2024,6726.76,INR,card rapidoinv/2405/770 tds - exp,RAPIDO,True,5%,FALSE,Travel,0
TXN0000771,25-05-2024,9624.41,INR,upi figm pvt ltd taxinv/2405/771 rent - exp,FIGMA Pvt Ltd,True,exempt,false,Software,0
TXN0000772,25-05-2024,4768.54,INR,STAPLES,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0000773,25-05-2024,14350.87,INR,monthly charges,MICROSOFT,True,18%,TRUE,Software,0
TXN0000774,26-05-2024,6063.39,INR,monthly charges,Kfc,True,5%,FALSE,Meals,0
TXN0000775,26-05-2024,11974.87,INR,monthly charges,AIRTEL Pvt Ltd,True,12%,unknown,IT Services,0
TXN0000776,26-05-2024,33200.74,INR,pymt processed,Infy,True,12%,false,IT Services,0
TXN0000777,26-05-2024,45948.93,INR,KSEB,TCS Pvt Ltd,True,28%,true,Training,0
TXN0000778,26-05-2024,20096.33,INR,pymt processed,INFY,True,exempt,false,IT Services,0
TXN0000779,26-05-2024,20667.31,INR,auto debit,TECHM INDIA PVT LTD,True,5%,unknown,IT Services,0
TXN0000780,26-05-2024,5331.45,INR,auto-debit off.ice deopt bill/2405/70 adv - exp,OFF.ice depot,True,12%,TRUE,Office Supplies,0
TXN0000781,26-05-2024,9602.97,INR,STAPLES INDIA PVT LTD chgs,STAPLES INDIA PVT LTD,True,5%,false,Office Supplies,0
TXN0000782,26-05-2024,181826.65,INR,-imps awifs inv/2405/782 fy24 - exp,Awfis,True,18%,TRUE,Rent,0
TXN0000783,26-05-2024,6917.79,INR, / UPI FIGMA INDIA PVT LTD TAXINV/2405/783 ADV - software exp- ref 1203,FIGMA INDIA PVT LTD,True,5%,false,Software,0
TXN0000784,26-05-2024,6981.41,INR,neft figma inv/2405/78m tds - ex#p ref 3390,Figma,True,28%,true,Software,0
TXN0000785,26-05-2024,52714.87,INR,cadr wework india pvt ltd inv/2405/785 adv - ep,WEWORK INDIA PVT LTD,True,exempt,true,Rent,0
TXN0000786,26-05-2024,3723.13,INR, ,ZOMATO Pvt Ltd,True,exempt,true,Office Supplies,0
TXN0000787,26-05-2024,2415.13,INR,RTGS JIOFIBER INDAI fVT LTD TAXINV/2405/827 TDS - exp,ZOMATO,True,18%,true,Training,0
TXN0000788,26-05-2024,4029.03,INR,OLA,OLA,True,5%,FALSE,Travel,0
TXN0000789,27-05-2024,113655.86,INR,NEFT WEW.ork BILL/2405/789 TDS - exp,WEW.ork,True,18%,TRUE,Rent,0
TXN0000790,27-05-2024,3801.91,INR,Staples,Staples,True,28%,false,Office Supplies,0
TXN0000791,27-05-2024,89227.35,INR,monthly charges,IND.iqube,True,18%,TRUE,Rent,0
TXN0000792,27-05-2024,96926.35,INR,AUTO-DEBIT INDIQUBE INV/2405/792 SUBS - rent exp,INDIQUBE,True,18%,TRUE,Rent,0
TXN0000793,27-05-2024,27595.04,INR,monthly charges,KFC,True,5%,FALSE,Meals,1
TXN0000794,27-05-2024,27756.31,INR,debit txn,Simplilearn,True,18%,unknown,Training,0
TXN0000795,27-05-2024,4040.43,INR,TCS INDIA PVT LTD,Ikea,True,12%,TRUE,Office Supplies,0
TXN0000796,27-05-2024,14755.38,INR,auto-ebit jioziber taxinv/2502/502 adv - exp,JIO.fiber,True,18%,TRUE,Utilities,0
TXN0000797,28-05-2024,6920.37,INR,KSEB,KSEB,True,12%,true,Utilities,0
TXN0000798,28-05-2024,49547.31,INR,debit txn,HCL,True,18%,TRUE,IT Services,0
TXN0000799,28-05-2024,35512.55,INR,#imps wipro inv/2405/799 fy24  exp,WIPRO,True,exempt,true,IT Services,0
TXN0000800,28-05-2024,11630.47,INR,bill paid,BESCOM,True,28%,unknown,Utilities,1
TXN0000801,28-05-2024,14917.04,INR,debit txn,KSE.b,True,18%,TRUE,Utilities,0
TXN0000802,28-05-2024,11202.79,INR,pymt processed,KSEB,True,exempt,true,Utilities,0
TXN0000803,28-05-2024,5259.46,INR,UPI KSEB Pvt Ltd TAXINV/2404/026 FY24 - exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0000804,28-05-2024,2144.2,INR,-UPI SWIGGY INV/2405/804 FY24 y exp,SWIGGY,True,28%,false,Meals,0
TXN0000805,28-05-2024,20090.96,INR,vtgs kfc inv/2405/805 q1 - exp,KFC,True,exempt,true,Meals,1
TXN0000806,28-05-2024,6359.62,INR,UPI OLA Pvt Ltd BILL/2405/806 Q2 - exp,OLA Pvt Ltd,True,5%,FALSE,Travel,0
TXN0000807,28-05-2024,61702.2,INR,service fees,AWFIS,True,18%,TRUE,Rent,0
TXN0000808,28-05-2024,30779.02,INR,WIPRO chgs,WIPRO,True,28%,false,IT Services,0
TXN0000809,28-05-2024,11185.03,INR,#UPI KSB INDI PVT LTD RCPT/2405/809 FY24 - exp,KSEB INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0000810,28-05-2024,5024.45,INR,service fees,Adobe,True,28%,unknown,Software,0
TXN0000811,28-05-2024,9338.19,INR,-imps bescom inv/2405/811 fy25 - exp! ref 9043,Bescom,True,exempt,unknown,Utilities,0
TXN0000812,29-05-2024,3043.01,INR,FIGMA Pvt Ltd,STAMP DUTY,False,exempt,FALSE,Exempt Services,0
TXN0000813,29-05-2024,70444.91,INR,debit txn,TECHM,True,18%,TRUE,IT Services,0
TXN0000814,29-05-2024,99197.86,INR,AUTO-DEBIT STA.mp duty BILL/2408/919 RENT - exp,INDIQUBE,True,exempt,unknown,Rent,0
TXN0000815,29-05-2024,4951.86,INR,pymt processed,IKEA,True,18%,true,Office Supplies,0
TXN0000816,29-05-2024,6146.65,INR,monthly charges,Staples,True,12%,TRUE,Office Supplies,0
TXN0000817,29-05-2024,38459.76,INR,pymt processed,HCL,True,12%,unknown,IT Services,0
TXN0000818,29-05-2024,28439.24,INR, ,WIPRO,True,exempt,unknown,IT Services,0
TXN0000819,29-05-2024,96440.86,INR,*CARD INDIQUBE RCPT/2405/819 ADV - exp,INDIQUBE,True,12%,unknown,Rent,0
TXN0000820,30-05-2024,101560.3,INR,*ipms awfis pvt ltd inv/2405/820 gst -e xp,AWFIS Pvt Ltd,True,5%,false,Rent,0
TXN0000821,30-05-2024,4322.23,INR,*NEFT OLA BILL/2405/821 RENT - exp / ref 7051,OLA,True,5%,FALSE,Travel,0
TXN0000822,30-05-2024,5262.49,INR,AUTO-DEBIT IND.igo RCPT/2405/822 FY25 - exp,IND.igo,True,18%,true,Travel,0
TXN0000823,30-05-2024,30222.16,INR,TCS,TCS,True,12%,true,IT Services,0
TXN0000824,30-05-2024,6796.21,INR,online payment,IKE.a,True,exempt,unknown,Office Supplies,0
TXN0000825,30-05-2024,10238.48,INR,debit txn,RAPIDO,True,18%,FALSE,Travel,1
TXN0000826,30-05-2024,34515.65,INR,NEFT TECHM INV/2405/826 SUBS  exp,TECHM,True,12%,true,IT Services,0
TXN0000827,30-05-2024,13642.95,INR,debit txn,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0000828,30-05-2024,3752.64,INR,service fees,STAMP DUTY,False,exempt,FALSE,Exempt Services,0
TXN0000829,30-05-2024,6769.99,INR,auto-debit govt fees rcpt/2405/829 gst - exempt services exp,GOVT FEES,False,exempt,FALSE,Exempt Services,0
TXN0000830,30-05-2024,7688.79,INR,-NEFT STAPLES RCP/T2405/830 FY25 - exp,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0000831,30-05-2024,7905.47,INR,-AUTO-DEBIT JIOFIBEj RCPT/2405/831 TDS - ep,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0000832,30-05-2024,110170.56,INR,auto debit,Awfis,True,28%,unknown,Rent,0
TXN0000833,30-05-2024,7366.02,INR,n/a,Staples,True,18%,unknown,Office Supplies,0
TXN0000834,31-05-2024,6245.85,INR,CARD MICROSOFT TAXINV/2405/834 GST - exp! ref 9830,MICROSOFT,True,5%,true,Software,0
TXN0000835,31-05-2024,10721.15,INR,FIG.ma chgs,MIC.rosoft,True,28%,true,Software,0
TXN0000836,31-05-2024,115403.79,INR,imps awfis bill/2405/836 gst - exp,Awfis,True,28%,true,Rent,0
TXN0000837,31-05-2024,5590.58,INR,online payment,IKEA INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0000838,31-05-2024,7314.24,INR,JIOFIBER INDIA PVT LTD,IKEA,True,18%,false,Office Supplies,0
TXN0000839,31-05-2024,5052.99,INR,upi ind.igo taxinv/2405/839 fy24 - exp ref 5678,IND.igo,True,5%,FALSE,Travel,0
TXN0000840,31-05-2024,14464.1,INR,service fees,BESCOM Pvt Ltd,True,18%,TRUE,Utilities,0
TXN0000841,31-05-2024,20823.71,INR,-,Upgrad,True,12%,false,Training,0
TXN0000842,31-05-2024,23492.81,INR,*CARD SWIGGY Pvt Ltd TAXINV/2408/967 FY25 - exp- ref 9229,COU.rsera,True,28%,true,Training,0
TXN0000843,31-05-2024,54968.05,INR,INFY Pvt Ltd chgs,INFY Pvt Ltd,True,5%,true,IT Services,0
TXN0000844,01-06-2024,33398.66,INR,UPI OFFICE DEPOT INDIA PVT LTD TAXINV/2412/659 TDS - exp,TCS,True,12%,false,Training,0
TXN0000845,01-06-2024,5275.09,INR,FIGMA,FIGMA,True,18%,TRUE,Software,0
TXN0000846,01-06-2024,29238.94,INR,Tcs chgs,Tcs,True,18%,TRUE,Training,0
TXN0000847,01-06-2024,6248.74,INR,bill paid,Microsoft,True,5%,false,Software,0
TXN0000848,01-06-2024,60081.91,INR, / rtg hcl pvtl td rcpt/246/848 rent - it services exp# ref 3414,HCL Pvt Ltd,True,28%,true,IT Services,0
TXN0000849,01-06-2024,4035.53,INR,OFF.ice depot,OFF.ice depot,True,12%,TRUE,Office Supplies,0
TXN0000850,01-06-2024,1955.12,INR,service fees,Dominos,True,5%,TRUE,Meals,1
TXN0000851,01-06-2024,8792.64,INR,MICROSOFT Pvt Ltd,MICROSOFT Pvt Ltd,True,5%,unknown,Software,0
TXN0000852,01-06-2024,35401.7,INR,auto-debit wipro pvt ltd bill/2406/852 tds - exp,WIPRO Pvt Ltd,True,12%,false,IT Services,0
TXN0000853,01-06-2024,2510.13,INR,RTGS SWIGGY RCPT/2406/853 Q2 - exp,SWIGGY,True,12%,true,Meals,0
TXN0000854,01-06-2024,4322.28,INR,pymt processed,RAPIDO Pvt Ltd,True,12%,true,Travel,0
TXN0000855,01-06-2024,5722.59,INR,NEFT Adboe TAXINV/2501/203 ADV - exp,RAPIDO Pvt Ltd,True,18%,unknown,Travel,0
TXN0000856,01-06-2024,8530.49,INR,debit txn,MICROSOFT,True,18%,TRUE,Software,0
TXN0000857,02-06-2024,53020.79,INR,#imps indiqub pevt ltd bill/2406/857 fy25 - exp / ref 8985,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000858,02-06-2024,12495.65,INR,debit txn,SIMPLILEARN,True,18%,unknown,Training,0
TXN0000859,02-06-2024,4222.15,INR,#AUTO-DuBIT KFC INDIA PVTL TD RCPT/2406/859 SUBS - exp,KFC INDIA PVT LTD,True,5%,FALSE,Meals,0
TXN0000860,02-06-2024,93100.22,INR,/ UPI WEWORKgINV/2406/860 FY24 - exp,WEWORK,True,28%,true,Rent,0
TXN0000861,02-06-2024,5006.52,INR,#NEFT OFFICEDEPOTeINDIA PVT LTD TAXINVh2406/861 Q2 - exp ref 8428,OFFICE DEPOT INDIA PVT LTD,True,exempt,true,Office Supplies,0
TXN0000862,02-06-2024,113594.21,INR,monthly charges,AWFIS,True,18%,TRUE,Rent,0
TXN0000863,02-06-2024,105147.88,INR,AWFIS INDIA PVT LTD chgs,AWFIS INDIA PVT LTD,True,28%,true,Rent,0
TXN0000864,02-06-2024,6917.5,INR,,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0000865,02-06-2024,123870.49,INR,WEWORK INDIA PVT LTD chgs,WEWORK INDIA PVT LTD,True,exempt,true,Rent,0
TXN0000866,02-06-2024,45468.68,INR,bill paid,TECHM,True,18%,TRUE,IT Services,0
TXN0000867,03-06-2024,2386.7,INR,card zomato bill/2406/867 gt - exp,ZOMATO,True,5%,FALSE,Meals,0
TXN0000868,03-06-2024,53561.43,INR,CARD INF.y TAXINV/2406/868 F2Y4 - exp,INF.y,True,18%,TRUE,IT Services,0
TXN0000869,03-06-2024,57707.85,INR,UPI HCL INV/2406/869 TDS - exp,HCL,True,18%,TRUE,IT Services,0
TXN0000870,03-06-2024,2843.13,INR,#neft tcs bill/2412/463 fy24 - it services exp,Rapido,True,12%,unknown,Travel,0
TXN0000871,03-06-2024,5995.17,INR,neft jiofiber inv/2408/862 tds - exp,UBER INDIA PVT LTD,True,12%,false,Travel,0
TXN0000872,03-06-2024,34228.81,INR,TCS Pvt Ltd chgs,TCS Pvt Ltd,True,12%,true,Training,0
TXN0000873,03-06-2024,28982.77,INR,debit txn,AWFIS Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000874,03-06-2024,6673.78,INR,debit txn,FIGMA Pvt Ltd,True,exempt,true,Software,0
TXN0000875,03-06-2024,14991.34,INR,BESCOM INDIA PVT LTD,BESCOM INDIA PVT LTD,True,12%,false,Utilities,0
TXN0000876,04-06-2024,12383.78,INR,IMPS CANVA RCPT/2406/876 GST - exp,CANVA,True,18%,TRUE,Software,0
TXN0000877,04-06-2024,36305.25,INR,debit txn,WIPRO,True,18%,TRUE,IT Services,0
TXN0000878,04-06-2024,10930.27,INR,Kseb chgs,Kseb,True,18%,TRUE,Utilities,0
TXN0000879,04-06-2024,90069.88,INR,*RTGS Awfis TAXINV/2406/879 - exp,Awfis,True,exempt,true,Rent,0
TXN0000880,04-06-2024,27023.11,INR,-imps hc pvt ltd taxinv/2406/880 fy25y- exp,HCL Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0000881,04-06-2024,5453.61,INR,IMPS OLA RCPT/2406/881 GST - exp- ref 4225,OLA,True,5%,FALSE,Travel,0
TXN0000882,04-06-2024,51081.78,INR,online payment,TCS,True,exempt,true,Training,0
TXN0000883,05-06-2024,89691.44,INR,imps awfis rcpt/503/906 q1 - xep* ref 7505,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000884,05-06-2024,3755.2,INR,!card awfis taxinv/2409/205 q1 - exp,STAPLES,True,18%,true,Office Supplies,0
TXN0000885,05-06-2024,7977.6,INR,rtgs staples pvt ltd bill/2412/436 q1 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0
TXN0000886,05-06-2024,29772.22,INR,RTGS AIRTEL TAXINV/2406/886 Q2 - xp,AIRTEL,True,18%,TRUE,Utilities,0
TXN0000887,05-06-2024,4067.31,INR,OFFICE DEPOT INDIA PVT LTD chgs,OFFICE DEPOT INDIA PVT LTD,True,28%,true,Office Supplies,0
TXN0000888,05-06-2024,6602.09,INR,rtgs wipro rcpt/25025/92 adv - exp,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0000889,05-06-2024,60299.2,INR,JIOFIBER,TEC.hm,True,18%,TRUE,IT Services,0
TXN0000890,05-06-2024,84098.41,INR,auto-debit awfie inv/2406/890 adv - exp,AWFIS,True,28%,false,Rent,0
TXN0000891,06-06-2024,3621.25,INR,online payment,DOM.inos,True,28%,unknown,Meals,0
TXN0000892,06-06-2024,2172.93,INR, / CARD Zomato TAXINV/2406/892 RENT m- eals exp,Zomato,True,5%,FALSE,Meals,0
TXN0000893,06-06-2024,68167.96,INR,card awfis pvt ltd bill/2406/893 tds - exp,AWFIS Pvt Ltd,True,exempt,unknown,Rent,0
TXN0000894,06-06-2024,72538.23,INR,rtgs hcl bill/m404/151 q1 - exp,WEW.ork,True,28%,false,Rent,0
TXN0000895,06-06-2024,6246.22,INR,RTGS Zomato BILL/2404/316 ADV - exp,KSEB INDIA PVT LTD,True,5%,false,Utilities,1
TXN0000896,06-06-2024,116260.91,INR,WEWORK INDIA PVT LTD chgs,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000897,06-06-2024,68120.19,INR,online payment,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000898,06-06-2024,11040.87,INR,CARD FIGMk INDIA PVT LTD RCPT/2406/898 SUBS t exp,FIGMA INDIA PVT LTD,True,5%,true,Software,0
TXN0000899,06-06-2024,2564.81,INR,auto debit,OLA INDIA PVT LTD,True,5%,FALSE,Travel,0
TXN0000900,06-06-2024,51475.62,INR,bill paid,WEWORK Pvt Ltd,True,18%,TRUE,Rent,0
TXN0000901,06-06-2024,49760.9,INR,debit txn,WIP.ro,True,18%,TRUE,IT Services,0
TXN0000902,06-06-2024,32487.38,INR,#RTGS TECHM INV/2406/902 ADV - it serices exp r ef 1411,TECHM,True,exempt,unknown,IT Services,0
TXN0000903,07-06-2024,108093.09,INR,!CARD INDIQUBE INDIA PVT LTD eCPT/24069/03 - exp,INDIQUBE INDIA PVT LTD,True,28%,unknown,Rent,0
TXN0000904,07-06-2024,3866.44,INR,NEFT INDIGO INDIA PVT LTD TAXINVa426/904 Q1 - exp / ref 9558,INDIGO INDIA PVT LTD,True,18%,false,Travel,0
TXN0000905,07-06-2024,3912.62,INR,IKEA INDIA PVT LTD chgs,IKEA INDIA PVT LTD,True,exempt,false,Office Supplies,0
TXN0000906,07-06-2024,28983.32,INR,imps wip.ro bill/2406/906 fy25 - expm/ ref 8765,WIP.ro,True,exempt,false,IT Services,0
TXN0000907,07-06-2024,7120.12,INR,n/a,OFF.ice depot,True,12%,TRUE,Office Supplies,0
TXN0000908,07-06-2024,17204.69,INR,imps fig.ma inv/2406/908 q1 - exp* ref 5213,FIG.ma,True,5%,true,Software,0
TXN0000909,07-06-2024,4867.92,INR,debit txn,OFF.ice depot,True,28%,unknown,Office Supplies,0
TXN0000910,07-06-2024,76998.44,INR,auto debit,Wework,True,exempt,unknown,Rent,0
TXN0000911,07-06-2024,47733.13,INR,eft ikea taxinv/2406/064 adv - exp! ref 8947,HCL Pvt Ltd,True,12%,false,IT Services,0
TXN0000912,07-06-2024,12141.86,INR, / UPI KSEB INDIA PVT LTD BILL/2406/92 TDS - ltilities exp,KSEB INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0000913,07-06-2024,20382.0,INR,monthly charges,UPGRAD Pvt Ltd,True,18%,unknown,Training,0
TXN0000914,08-06-2024,9508.42,INR,service fees,IKEA,True,exempt,false,Office Supplies,0
TXN0000915,08-06-2024,15416.33,INR,debit txn,BESCOM,True,5%,false,Utilities,0
TXN0000916,08-06-2024,52043.25,INR,rtgs awf.is inv/2406/916 gst - rent exp,AWF.is,True,18%,TRUE,Rent,0
TXN0000917,08-06-2024,2087.68,INR,Hcl,ZOMATO Pvt Ltd,True,5%,FALSE,Training,0
TXN0000918,08-06-2024,45098.53,INR,INFY chgs,INFY,True,28%,true,IT Services,0
TXN0000919,08-06-2024,62603.86,INR, ,WEW.ork,True,18%,TRUE,Rent,0
TXN0000920,08-06-2024,6832.42,INR,*CARD STAPLSE INDIA PVT LTD BILL/2406/920 ADV - pxp,STAPLES INDIA PVT LTD,True,5%,false,Office Supplies,0
TXN0000921,08-06-2024,8306.19,INR,#imps fgima idia pvg ltd taxinv/2406/921 q2 - exp* ref 4654,FIGMA INDIA PVT LTD,True,12%,unknown,Software,0
TXN0000922,08-06-2024,8087.04,INR,auto debit,MIC.rosoft,True,5%,false,Software,0
TXN0000923,08-06-2024,42379.82,INR,debit txn,HCL,True,18%,TRUE,IT Services,0
TXN0000924,08-06-2024,39986.53,INR,bill paid,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000925,08-06-2024,32327.53,INR,/ RTGS TECHM INDIA PVT LTD BILL/2406/925 RENT - exp,TECHM INDIA PVT LTD,True,exempt,false,IT Services,0
TXN0000926,08-06-2024,5714.94,INR,upi staples taxinv/2501/077 rent - office supplies exp,RAPIDO,True,5%,FALSE,Travel,0
TXN0000927,09-06-2024,35309.21,INR,#rtgs techm rcpt/2406/927 fy25 - exp,TECHM,True,18%,TRUE,IT Services,0
TXN0000928,09-06-2024,10640.9,INR,na,FIGMA,True,18%,TRUE,Software,0
TXN0000929,09-06-2024,3284.93,INR,CARD DOMINOS INDIA PVT LTD TAXINV/2406/929 TDS - exp,DOMINOS INDIA PVT LTD,True,exempt,unknown,Meals,0
TXN0000930,09-06-2024,22921.66,INR,upi wipro taxinv/2406/930 fy24 - exp,WIPRO,True,12%,TRUE,IT Services,1
TXN0000931,09-06-2024,4070.75,INR,imps staples pvt ltd taxinv/2406/931 q1 - exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0000932,09-06-2024,16606.54,INR,imps rapido inv/24016/94 q2 - exp# ref 5116,KSEB,True,18%,TRUE,Utilities,0
TXN0000933,09-06-2024,364593.6,INR,HCL chgs,HCL,True,18%,TRUE,IT Services,1
TXN0000934,09-06-2024,5850.72,INR,,MICROSOFT,True,18%,TRUE,Software,0
TXN0000935,10-06-2024,9644.22,INR,auto debit,ADOBE INDIA PVT LTD,True,28%,unknown,Software,0
TXN0000936,10-06-2024,3610.32,INR,#auao-debit kfc pvt ltd taxinv/2406v936 tds - exp,KFC Pvt Ltd,True,5%,FALSE,Meals,0
TXN0000937,10-06-2024,10787.03,INR,upi figma taxinv/2406/937 q2 - exp / ref 6222,FIGMA,True,18%,TRUE,Software,0
TXN0000938,10-06-2024,43812.14,INR,debit txn,WIPRO Pvt Ltd,True,exempt,unknown,IT Services,0
TXN0000939,10-06-2024,3064.67,INR,/ netf zomtto pvt ltd taxinv/2406/939 rent - exp! ref 3789,ZOMATO Pvt Ltd,True,18%,false,Meals,1
TXN0000940,10-06-2024,162887.59,INR,-CARD INDIQUBE INV/2406d940 - exp# rew 5555,INDIQUBE,True,28%,false,Rent,0
TXN0000941,10-06-2024,25249.76,INR,service fees,COURSERA Pvt Ltd,True,exempt,unknown,Training,0
TXN0000942,10-06-2024,5100.41,INR,service fees,RAPIDO,True,5%,FALSE,Travel,0
TXN0000943,10-06-2024,11295.51,INR,bill paid,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0000944,10-06-2024,14669.71,INR,IMPS ADOBE TAXIN/V2406/944 cDV - exp# ref 6463,ADOBE,True,28%,true,Software,0
TXN0000945,10-06-2024,10490.64,INR,pymt processed,ADOBE,True,5%,unknown,Software,0
TXN0000946,10-06-2024,10938.16,INR,Ikea chgs,Ikea,True,exempt,true,Office Supplies,0
TXN0000947,10-06-2024,44511.84,INR,rtgs infy bill/2406/947 gts - exp,INFY,True,18%,TRUE,IT Services,0
TXN0000948,10-06-2024,125192.6,INR,imps indiqube bill/2406/948 fy24 - exp,INDIQUBE,True,18%,TRUE,Rent,0
TXN0000949,10-06-2024,9321.26,INR,-CARD AxR.tel TAXINV/2406/949 TDS - exp,AIR.tel,True,18%,TRUE,IT Services,0
TXN0000950,10-06-2024,8987.03,INR,online payment,Jiofiber,True,18%,TRUE,Utilities,0
TXN0000951,11-06-2024,4499.63,INR,IMPS Figma TAXINV/24069/59 ADV - exp,Roc Fees,False,18%,true,Exempt Services,0
TXN0000952,11-06-2024,12023.56,INR,auto debit,Kseb,True,18%,TRUE,Utilities,0
TXN0000953,11-06-2024,13776.5,INR,AIR.tel,AIR.tel,True,18%,TRUE,IT Services,0
TXN0000954,11-06-2024,20600.65,INR,*CARD Adobe INV/2407/451 TDS - exp,JIO.fiber,True,18%,TRUE,Utilities,0
TXN0000955,11-06-2024,12169.02,INR,UBER INDIA PVT LTD,Airtel,True,18%,TRUE,IT Services,0
TXN0000956,11-06-2024,14108.06,INR,card microsoft rcpt/2406/956 adv-  exp,MICROSOFT,True,exempt,unknown,Software,0
TXN0000957,11-06-2024,5340.99,INR,/ RTGS OLA BILL/2406/957 TDS - exp,OLA,True,5%,FALSE,Travel,0
TXN0000958,11-06-2024,69230.29,INR,upi ra bill/2404/407 q2 - exp,INFY,True,5%,false,IT Services,0
TXN0000959,11-06-2024,11801.91,INR,na,Figma,True,18%,TRUE,Software,0
TXN0000960,11-06-2024,42560.0,INR,n/a,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000961,11-06-2024,12018.62,INR,monthly charges,JIO.fiber,True,exempt,true,Utilities,0
TXN0000962,11-06-2024,7576.25,INR,rtgs tsc pvt ltd inv/2404/255 tds - lxp* ref 1433,RAPIDO,True,5%,FALSE,Travel,0
