transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount_noisy,dow
TXN0000933,2024-06-09,364593.6,INR,!RTGS HCL TAXINV/2406/933 FY25 - it services exp! ref 9303,HCL,True,18%,TRUE,IT Services,1,249439.95193577601,6
TXN0000934,2024-06-09,5850.72,INR, AUTO-DEBIT MICROSOFT BILL/2406/934 ADV - software exp,MICROSOFT,True,18%,TRUE,Software,0,3651.4081610787007,6
TXN0000935,2024-06-10,9644.22,INR,rtgs adobe india pvt ltd taxinv/2406/935 rent - software exp# ref 5163,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0,10068.579615949335,0
TXN0000936,2024-06-10,3610.32,INR,#auto-debit kfc pvt ltd taxinv/2406/936 tds - meals exp,KFC Pvt Ltd,True,5%,FALSE,Meals,0,3429.0623592735283,0
TXN0000937,2024-06-10,10787.03,INR,upi figma taxinv/2406/937 q2 - software exp /  ref 6222,FIGMA,True,18%,TRUE,Software,0,9685.42309646265,0
TXN0000938,2024-06-10,43812.14,INR,!UPI WIPRO Pvt Ltd TAXINV/2406/938 FY25 - it services exp,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0,46915.601183898194,0
TXN0000939,2024-06-10,3064.67,INR, / neft zomato pvt ltd taxinv/2406/939 rent - meals exp! ref 3789,ZOMATO Pvt Ltd,True,12%,FALSE,Meals,1,3139.3868733473178,0
TXN0000940,2024-06-10,162887.59,INR,-CARD INDIQUBE INV/2406/940 RENT - rent exp# ref 5555,INDIQUBE,True,18%,TRUE,Rent,0,153699.44912687942,0
TXN0000941,2024-06-10,25249.76,INR,#UPI COURSERA Pvt Ltd RCPT/2406/941 ADV - training exp,COURSERA Pvt Ltd,True,18%,unknown,Training,0,22017.022120661557,0
TXN0000942,2024-06-10,5100.41,INR,UPI RAPIDO BILL/2406/942 Q1 - travel exp,RAPIDO,True,5%,FALSE,Travel,0,5545.399008173334,0
TXN0000943,2024-06-10,11295.51,INR,CARD STAPLES Pvt Ltd RCPT/2406/943 SUBS - office supplies exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0,12029.945390764384,0
TXN0000944,2024-06-10,14669.71,INR,IMPS ADOBE TAXINV/2406/944 ADV - software exp# ref 6463,ADOBE,True,18%,TRUE,Software,0,14524.221883935694,0
TXN0000945,2024-06-10,10490.64,INR,auto-debit adobe taxinv/2406/945 adv - software exp,ADOBE,True,18%,TRUE,Software,0,12427.880393621748,0
TXN0000946,2024-06-10,10938.16,INR,neft ikea rcpt/2406/946 subs - office supplies exp* ref 4246,Ikea,True,12%,TRUE,Office Supplies,0,9767.684161236193,0
TXN0000947,2024-06-10,44511.84,INR,rtgs infy bill/2406/947 gst - it services exp,INFY,True,18%,TRUE,IT Services,0,37721.446767582536,0
TXN0000948,2024-06-10,125192.6,INR,imps indiqube bill/2406/948 fy24 - rent exp,INDIQUBE,True,18%,TRUE,Rent,0,116530.42297705854,0
TXN0000949,2024-06-10,9321.26,INR,-CARD AIR.tel TAXINV/2406/949 TDS - utilities exp,AIR.tel,True,18%,TRUE,Utilities,0,9278.768088918616,0
TXN0000950,2024-06-10,8987.03,INR,UPI Jiofiber TAXINV/2406/950 SUBS - utilities exp,Jiofiber,True,18%,TRUE,Utilities,0,9205.719893124653,0
TXN0000951,2024-06-11,4499.63,INR,imps roc fees inv/2406/951 tds - exempt services exp,Roc Fees,False,exempt,FALSE,Exempt Services,0,4391.082699698793,1
TXN0000952,2024-06-11,12023.56,INR, / NEFT Kseb RCPT/2406/952 FY25 - utilities exp* ref 9341,Kseb,True,18%,TRUE,Utilities,0,12446.855918331343,1
TXN0000953,2024-06-11,13776.5,INR,RTGS AIR.tel BILL/2406/953 Q2 - utilities exp,AIR.tel,True,18%,TRUE,Utilities,0,12052.316712264035,1
TXN0000954,2024-06-11,20600.65,INR,rtgs jio.fiber inv/2406/954 tds - utilities exp- ref 9552,JIO.fiber,True,18%,TRUE,Utilities,0,23574.89892909018,1
TXN0000955,2024-06-11,12169.02,INR,RTGS Airtel INV/2406/955 Q1 - utilities exp,Airtel,True,18%,TRUE,Utilities,0,12069.050066711727,1
TXN0000956,2024-06-11,14108.06,INR,card microsoft rcpt/2406/956 adv - software exp,MICROSOFT,True,18%,TRUE,Software,0,15684.347662979519,1
TXN0000957,2024-06-11,5340.99,INR, / RTGS OLA BILL/2406/957 TDS - travel exp,OLA,True,5%,FALSE,Travel,0,5524.039264774985,1
TXN0000958,2024-06-11,69230.29,INR,auto-debit infy rcpt/2406/958 subs - it services exp,INFY,True,18%,TRUE,IT Services,0,72392.405782045,1
TXN0000959,2024-06-11,11801.91,INR,IMPS Figma TAXINV/2406/959 ADV - software exp,Figma,True,18%,TRUE,Software,0,12474.344216224523,1
TXN0000960,2024-06-11,42560.0,INR,CARD WIPRO INDIA PVT LTD TAXINV/2406/960 GST - it services exp,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0,44465.44763143369,1
TXN0000961,2024-06-11,12018.62,INR,*CARD JIO.fiber BILL/2406/961 SUBS - utilities exp,JIO.fiber,True,18%,TRUE,Utilities,0,12791.084061619928,1
TXN0000962,2024-06-11,7576.25,INR, card rapido bill/2406/962 tds - travel exp,RAPIDO,True,5%,FALSE,Travel,0,8583.249185641584,1
TXN0000963,2024-06-11,16593.53,INR,card kseb india pvt ltd bill/2406/963 subs - utilities exp,KSEB INDIA PVT LTD,True,18%,TRUE,Utilities,0,16919.627992507645,1
TXN0000964,2024-06-11,48941.36,INR,#RTGS WIPRO BILL/2406/964 FY24 - it services exp,WIPRO,True,18%,TRUE,IT Services,0,52411.320814149214,1
TXN0000965,2024-06-11,37882.63,INR,card wip.ro bill/2406/965 subs - it services exp,WIP.ro,True,18%,TRUE,IT Services,0,37542.687589552384,1
TXN0000966,2024-06-11,150068.55,INR,UPI INDIQUBE INV/2406/966 FY25 - rent exp,INDIQUBE,True,18%,TRUE,Rent,0,171680.18023525397,1
TXN0000967,2024-06-11,1995.72,INR,RTGS SWIGGY INV/2406/967 TDS - meals exp  ref 6420,SWIGGY,True,18%,FALSE,Meals,1,1860.7310354934275,1
TXN0000968,2024-06-11,4429.94,INR,NEFT IKE.a INV/2406/968 ADV - office supplies exp* ref 5166,IKE.a,True,12%,TRUE,Office Supplies,0,5227.745806136893,1
TXN0000969,2024-06-11,13887.03,INR,#NEFT KSEB RCPT/2406/969 SUBS - utilities exp,KSEB,True,18%,TRUE,Utilities,0,13831.262533466348,1
TXN0000970,2024-06-11,33045.74,INR,IMPS TCS TAXINV/2406/970 RENT - it services exp,TCS,True,18%,TRUE,IT Services,0,28317.63779769335,1
TXN0000971,2024-06-11,4836.87,INR,#imps stamp duty taxinv/2406/971 fy24 - exempt services exp  ref 5487,Stamp Duty,False,exempt,FALSE,Exempt Services,0,4898.8324401349555,1
TXN0000972,2024-06-11,14084.04,INR, / IMPS SIM.plilearn BILL/2406/972 RENT - training exp,SIM.plilearn,True,18%,unknown,Training,0,13124.84412140575,1
TXN0000973,2024-06-11,4185.68,INR,*AUTO-DEBIT OFF.ice depot RCPT/2406/973 ADV - office supplies exp,OFF.ice depot,True,12%,TRUE,Office Supplies,0,4537.5464890131125,1
TXN0000974,2024-06-12,16142.83,INR, AUTO-DEBIT Coursera TAXINV/2406/974 FY24 - training exp,Coursera,True,18%,unknown,Training,0,15089.310204819798,2
TXN0000975,2024-06-12,37909.76,INR, / neft techm inv/2406/975 subs - it services exp,Techm,True,18%,TRUE,IT Services,0,36218.289313085166,2
TXN0000976,2024-06-12,13239.17,INR, / AUTO-DEBIT UPGRAD INDIA PVT LTD RCPT/2406/976 RENT - training exp* ref 7492,UPGRAD INDIA PVT LTD,True,18%,unknown,Training,0,10737.574904108786,2
TXN0000977,2024-06-12,33548.13,INR,-upi wipro taxinv/2406/977 rent - it services exp,WIPRO,True,18%,TRUE,IT Services,0,32030.726880201048,2
TXN0000978,2024-06-12,7313.88,INR,*RTGS BES.com BILL/2406/978 RENT - utilities exp,BES.com,True,18%,TRUE,Utilities,0,5541.083747055501,2
TXN0000979,2024-06-12,115037.36,INR,*AUTO-DEBIT INDIQUBE Pvt Ltd BILL/2406/979 Q2 - rent exp,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0,96816.56006896564,2
TXN0000980,2024-06-12,4114.39,INR,neft stamp duty pvt ltd bill/2406/980 fy25 - exempt services exp,STAMP DUTY Pvt Ltd,False,exempt,unknown,Exempt Services,1,4427.254245709354,2
TXN0000981,2024-06-12,6885.3,INR,AUTO-DEBIT MICROSOFT BILL/2406/981 FY25 - software exp,MICROSOFT,True,18%,TRUE,Software,0,7426.346983235857,2
TXN0000982,2024-06-12,17804.5,INR, / RTGS SIMPLILEARN Pvt Ltd TAXINV/2406/982 Q2 - training exp,SIMPLILEARN Pvt Ltd,True,18%,unknown,Training,0,18562.005915880043,2
TXN0000983,2024-06-12,3486.74,INR,rtgs rap.ido inv/2406/983 q1 - travel exp,RAP.ido,True,5%,FALSE,Travel,0,3149.5805602705645,2
TXN0000984,2024-06-12,87474.49,INR,CARD AWFIS INV/2406/984 TDS - rent exp! ref 4922,AWFIS,True,18%,TRUE,Rent,0,87057.1373454272,2
TXN0000985,2024-06-12,85990.0,INR,RTGS AWFIS TAXINV/2406/985 ADV - rent exp,AWFIS,True,18%,TRUE,Rent,0,85959.02176636021,2
TXN0000986,2024-06-12,4544.89,INR,auto-debit ola rcpt/2406/986 adv - travel exp,OLA,True,5%,FALSE,Travel,0,4018.425990773571,2
TXN0000987,2024-06-13,42329.5,INR,card wework india pvt ltd bill/2406/987 rent - rent exp /  ref 1581,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0,48693.30984146526,3
TXN0000988,2024-06-13,7761.49,INR, / RTGS IKE.a TAXINV/2406/988 Q2 - office supplies exp,IKE.a,True,12%,TRUE,Office Supplies,0,8442.453864468016,3
TXN0000989,2024-06-13,72363.6,INR, / AUTO-DEBIT BESCOM INDIA PVT LTD TAXINV/2406/989 ADV - utilities exp  ref 3164,BESCOM INDIA PVT LTD,True,18%,TRUE,Utilities,1,70764.62369106598,3
TXN0000990,2024-06-13,102176.63,INR,card ind.iqube inv/2406/990 tds - rent exp,IND.iqube,True,18%,TRUE,Rent,0,102451.34044231837,3
TXN0000991,2024-06-13,78488.29,INR,rtgs awfis inv/2406/991 q1 - rent exp,AWFIS,True,18%,TRUE,Rent,0,80123.85102612019,3
TXN0000992,2024-06-13,30539.06,INR, card coursera inv/2406/992 q1 - training exp# ref 7790,COURSERA,True,18%,unknown,Training,0,24303.79363490985,3
TXN0000993,2024-06-13,101427.0,INR,IMPS AWFIS INV/2406/993 SUBS - rent exp,AWFIS,True,18%,TRUE,Rent,0,98919.95396230834,3
TXN0000994,2024-06-13,5029.88,INR,IMPS RAPIDO Pvt Ltd INV/2406/994 Q2 - travel exp,RAPIDO Pvt Ltd,True,5%,FALSE,Travel,0,4686.850107068083,3
TXN0000995,2024-06-13,4612.96,INR,-NEFT INDIGO INV/2406/995 GST - travel exp /  ref 1843,INDIGO,True,5%,FALSE,Travel,0,4150.9166959155145,3
TXN0000996,2024-06-13,3348.81,INR,#AUTO-DEBIT STAPLES BILL/2406/996 RENT - office supplies exp,STAPLES,True,12%,TRUE,Office Supplies,0,3254.6748528180583,3
TXN0000997,2024-06-13,14325.12,INR,CARD ADOBE RCPT/2406/997 RENT - software exp,ADOBE,True,18%,TRUE,Software,0,16900.327521950265,3
TXN0000998,2024-06-13,34086.95,INR,*card infy india pvt ltd taxinv/2406/998 q1 - it services exp,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0,36271.38785698655,3
TXN0000999,2024-06-13,4623.57,INR,#IMPS Ola INV/2406/999 Q1 - travel exp /  ref 5058,Ola,True,5%,FALSE,Travel,0,4359.481395820995,3
TXN0001000,2024-06-13,25170.54,INR,!neft wip.ro taxinv/2406/000 q1 - it services exp,WIP.ro,True,18%,TRUE,IT Services,0,26611.761780143646,3
TXN0001001,2024-06-13,14291.72,INR,*NEFT SIMPLILEARN Pvt Ltd RCPT/2406/001 TDS - training exp,SIMPLILEARN Pvt Ltd,True,18%,unknown,Training,0,16291.63960801649,3
TXN0001002,2024-06-14,33704.66,INR, UPI TECHM Pvt Ltd INV/2406/002 RENT - it services exp,TECHM Pvt Ltd,True,18%,TRUE,IT Services,0,36821.10639071227,4
TXN0001003,2024-06-14,10125.52,INR,AUTO-DEBIT BES.com RCPT/2406/003 Q2 - utilities exp,BES.com,True,18%,TRUE,Utilities,0,10185.898850323412,4
TXN0001004,2024-06-14,19879.58,INR,#CARD Upgrad RCPT/2406/004 FY25 - training exp  ref 5710,Upgrad,True,18%,unknown,Training,0,18593.496857265985,4
TXN0001005,2024-06-14,54732.34,INR,upi awf.is rcpt/2406/005 q2 - rent exp# ref 1723,AWF.is,True,18%,TRUE,Rent,0,58553.87957966256,4
TXN0001006,2024-06-14,6042.97,INR,rtgs rapido inv/2406/006 tds - travel exp,RAPIDO,True,5%,FALSE,Travel,0,6280.7520379542075,4
TXN0001007,2024-06-14,4389.25,INR, / AUTO-DEBIT KFC RCPT/2406/007 GST - meals exp,KFC,True,5%,FALSE,Meals,0,4782.172684100672,4
TXN0001008,2024-06-14,56504.47,INR,CARD TCS TAXINV/2406/008 SUBS - it services exp,TCS,True,18%,TRUE,IT Services,0,60093.474601298476,4
TXN0001009,2024-06-14,3974.24,INR,AUTO-DEBIT ZOMATO Pvt Ltd BILL/2406/009 FY24 - meals exp# ref 3402,ZOMATO Pvt Ltd,True,5%,FALSE,Meals,0,4391.3574383330715,4
TXN0001010,2024-06-14,5236.19,INR,CARD STAPLES Pvt Ltd TAXINV/2406/010 Q2 - office supplies exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0,4955.930673757867,4
TXN0001011,2024-06-14,11052.61,INR,#UPI ADOBE INV/2406/011 Q1 - software exp,ADOBE,True,18%,TRUE,Software,0,12508.67428237706,4
TXN0001012,2024-06-14,9352.48,INR,UPI KFC INV/2406/012 TDS - meals exp,KFC,True,5%,FALSE,Meals,0,9537.284635089358,4
TXN0001013,2024-06-14,13763.71,INR,AUTO-DEBIT AIRTEL INV/2406/013 Q2 - utilities exp,AIRTEL,True,18%,TRUE,Utilities,0,16620.03888251611,4
TXN0001014,2024-06-15,8785.51,INR,neft jio.fiber taxinv/2406/014 subs - utilities exp,JIO.fiber,True,18%,TRUE,Utilities,0,6544.018682583674,5
TXN0001015,2024-06-15,2646.16,INR,NEFT ZOMATO INV/2406/015 RENT - meals exp* ref 6171,ZOMATO,True,5%,FALSE,Meals,0,2484.419038190701,5
TXN0001016,2024-06-15,35632.23,INR,CARD WIPRO INV/2406/016 Q1 - it services exp,WIPRO,True,18%,TRUE,IT Services,0,29069.944204465704,5
TXN0001017,2024-06-15,5945.63,INR,*RTGS FIGMA INDIA PVT LTD RCPT/2406/017 Q2 - software exp,FIGMA INDIA PVT LTD,True,18%,TRUE,Software,0,4446.656766013587,5
TXN0001018,2024-06-15,82526.13,INR,rtgs techm india pvt ltd bill/2406/018 gst - it services exp,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0,62826.24598029397,5
TXN0001019,2024-06-15,9910.42,INR,-UPI ADOBE INV/2406/019 Q1 - software exp /  ref 5826,ADOBE,True,18%,TRUE,Software,0,7674.353890393989,5
TXN0001020,2024-06-15,13545.47,INR,IMPS BESCOM TAXINV/2406/020 ADV - utilities exp- ref 2252,BESCOM,True,18%,TRUE,Utilities,0,11296.0181681607,5
TXN0001021,2024-06-15,66608.59,INR,!card indiqube inv/2406/021 adv - rent exp,Indiqube,True,18%,TRUE,Rent,0,56072.898772800516,5
TXN0001022,2024-06-15,10571.99,INR,#CARD STAPLES Pvt Ltd INV/2406/022 GST - office supplies exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0,7972.379943628911,5
TXN0001023,2024-06-15,61271.89,INR, / AUTO-DEBIT WEW.ork TAXINV/2406/023 TDS - rent exp# ref 6963,WEW.ork,True,18%,TRUE,Rent,0,48898.13184815922,5
TXN0001024,2024-06-15,3237.08,INR,!IMPS SWIGGY INDIA PVT LTD RCPT/2406/024 RENT - meals exp,SWIGGY INDIA PVT LTD,True,5%,FALSE,Meals,0,3144.4400425964236,5
TXN0001025,2024-06-15,73261.61,INR,UPI Wework INV/2406/025 TDS - rent exp,Wework,True,18%,TRUE,Rent,0,68734.29551888656,5
TXN0001026,2024-06-15,9424.76,INR,*RTGS OFF.ice depot RCPT/2406/026 SUBS - office supplies exp,OFF.ice depot,True,28%,TRUE,Office Supplies,1,7868.787669519763,5
TXN0001027,2024-06-15,5421.25,INR,IMPS Indigo INV/2406/027 RENT - travel exp,Indigo,True,5%,FALSE,Travel,0,4353.4821084815485,5
TXN0001028,2024-06-15,9095.73,INR, rtgs staples bill/2406/028 fy25 - office supplies exp,STAPLES,True,12%,TRUE,Office Supplies,0,7363.9258031496865,5
TXN0001029,2024-06-15,10280.65,INR,AUTO-DEBIT IKEA TAXINV/2406/029 RENT - office supplies exp* ref 4247,IKEA,True,12%,TRUE,Office Supplies,0,8729.109083708077,5
TXN0001030,2024-06-15,43406.98,INR,*imps hcl inv/2406/030 gst - it services exp# ref 2612,HCL,True,18%,TRUE,IT Services,0,31173.87708626273,5
TXN0001031,2024-06-15,80019.94,INR,UPI INDIQUBE INDIA PVT LTD TAXINV/2406/031 Q2 - rent exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0,62368.3315934381,5
TXN0001032,2024-06-15,54743.05,INR,*IMPS WIPRO INDIA PVT LTD INV/2406/032 FY24 - it services exp,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0,36486.96948916124,5
TXN0001033,2024-06-16,6236.95,INR,-CARD FIGMA TAXINV/2406/033 RENT - software exp,FIGMA,True,18%,TRUE,Software,0,5188.754772362639,6
TXN0001034,2024-06-16,41022.68,INR,UPI Infy BILL/2406/034 FY25 - it services exp,Infy,True,18%,TRUE,IT Services,0,34942.12095453799,6
TXN0001035,2024-06-16,43056.55,INR,AUTO-DEBIT TCS TAXINV/2406/035 RENT - it services exp /  ref 3228,TCS,True,12%,TRUE,IT Services,1,32780.89263413471,6
TXN0001036,2024-06-16,129528.84,INR, / NEFT AWFIS INDIA PVT LTD RCPT/2406/036 TDS - rent exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0,119933.206369945,6
TXN0001037,2024-06-16,5442.15,INR,!CARD Ikea RCPT/2406/037 ADV - office supplies exp,Ikea,True,12%,TRUE,Office Supplies,0,3820.0559517673446,6
TXN0001038,2024-06-16,32198.37,INR,*imps infy taxinv/2406/038 q2 - it services exp /  ref 4765,Infy,True,18%,TRUE,IT Services,0,21986.657263063884,6
TXN0001039,2024-06-16,23945.13,INR,imps tcs inv/2406/039 fy25 - it services exp,Tcs,True,18%,TRUE,IT Services,0,19586.0662379324,6
TXN0001040,2024-06-16,12783.79,INR,rtgs jiofiber bill/2406/040 adv - utilities exp,JIOFIBER,True,18%,TRUE,Utilities,0,11297.90278479602,6
TXN0001041,2024-06-16,6402.48,INR,IMPS OFFICE DEPOT INDIA PVT LTD RCPT/2406/041 SUBS - office supplies exp,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0,5984.489069280415,6
TXN0001042,2024-06-16,2447.83,INR,AUTO-DEBIT SWI.ggy BILL/2406/042 SUBS - meals exp,SWI.ggy,True,5%,FALSE,Meals,0,1868.4023467857216,6
TXN0001043,2024-06-16,11338.08,INR,NEFT Canva TAXINV/2406/043 RENT - software exp,Canva,True,18%,TRUE,Software,0,10048.877566712858,6
TXN0001044,2024-06-17,4977.6,INR,CARD DOMINOS Pvt Ltd INV/2406/044 SUBS - meals exp,DOMINOS Pvt Ltd,True,5%,FALSE,Meals,0,4958.432024221328,0
TXN0001045,2024-06-17,12545.49,INR,RTGS Airtel BILL/2406/045 RENT - utilities exp! ref 1260,Airtel,True,18%,TRUE,Utilities,0,12328.920593486544,0
TXN0001046,2024-06-17,60499.01,INR,UPI AWFIS RCPT/2406/046 ADV - rent exp,AWFIS,True,18%,TRUE,Rent,0,65845.06513946055,0
TXN0001047,2024-06-17,113046.4,INR,#CARD AWFIS TAXINV/2406/047 Q2 - rent exp  ref 8410,AWFIS,True,18%,TRUE,Rent,0,120420.67530422748,0
TXN0001048,2024-06-17,3622.4,INR,CARD IKEA TAXINV/2406/048 TDS - office supplies exp,IKEA,True,12%,TRUE,Office Supplies,0,3051.3677050540255,0
TXN0001049,2024-06-17,32179.36,INR,card hcl rcpt/2406/049 adv - it services exp,HCL,True,18%,TRUE,IT Services,0,36930.772346835554,0
TXN0001050,2024-06-17,97555.4,INR,rtgs awfis taxinv/2406/050 q1 - rent exp- ref 4514,AWFIS,True,18%,TRUE,Rent,0,111018.93640903963,0
TXN0001051,2024-06-17,6323.78,INR,AUTO-DEBIT OFFICE DEPOT Pvt Ltd TAXINV/2406/051 Q2 - office supplies exp- ref 9109,OFFICE DEPOT Pvt Ltd,True,12%,TRUE,Office Supplies,0,5928.187909944806,0
TXN0001052,2024-06-17,164359.01,INR, imps awfis india pvt ltd taxinv/2406/052 adv - rent exp* ref 7270,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0,170864.39769102747,0
TXN0001053,2024-06-17,26522.26,INR,-IMPS TCS INV/2406/053 FY24 - it services exp,TCS,True,18%,TRUE,IT Services,0,27832.539704843923,0
TXN0001054,2024-06-17,7253.25,INR,RTGS CAN.va BILL/2406/054 SUBS - software exp,CAN.va,True,18%,TRUE,Software,0,7442.323199196225,0
TXN0001055,2024-06-17,3080.57,INR, / rtgs indigo rcpt/2406/055 rent - travel exp* ref 4313,Indigo,True,5%,FALSE,Travel,0,2911.0446452218416,0
TXN0001056,2024-06-17,24508.93,INR,RTGS UPG.rad RCPT/2406/056 Q1 - training exp,UPG.rad,True,18%,unknown,Training,0,22862.852988884206,0
TXN0001057,2024-06-18,5389.59,INR,RTGS STAPLES Pvt Ltd BILL/2406/057 Q2 - office supplies exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0,5375.817403452522,1
TXN0001058,2024-06-18,8048.53,INR,neft office depot taxinv/2406/058 q1 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0,8992.404469337956,1
TXN0001059,2024-06-18,42963.31,INR,-RTGS Infy INV/2406/059 TDS - it services exp,Infy,True,18%,TRUE,IT Services,0,45298.79619578885,1
TXN0001060,2024-06-18,5376.27,INR,-UPI CANVA Pvt Ltd BILL/2406/060 Q1 - software exp! ref 3118,CANVA Pvt Ltd,True,18%,TRUE,Software,0,5177.017728483544,1
TXN0001061,2024-06-18,5242.29,INR,-AUTO-DEBIT UBER INV/2406/061 RENT - travel exp,UBER,True,5%,FALSE,Travel,0,5646.836843384472,1
TXN0001062,2024-06-18,7850.62,INR,AUTO-DEBIT OLA INV/2406/062 FY24 - travel exp,OLA,True,5%,FALSE,Travel,0,5614.337433162911,1
TXN0001063,2024-06-18,13085.74,INR,!NEFT BESCOM RCPT/2406/063 FY24 - utilities exp,BESCOM,True,18%,TRUE,Utilities,0,14588.984927598724,1
TXN0001064,2024-06-18,5616.13,INR, neft ikea taxinv/2406/064 adv - office supplies exp! ref 8947,IKEA,True,12%,TRUE,Office Supplies,0,4639.084125559095,1
TXN0001065,2024-06-18,8727.53,INR,#IMPS OFFICE DEPOT Pvt Ltd RCPT/2406/065 ADV - office supplies exp,OFFICE DEPOT Pvt Ltd,True,12%,TRUE,Office Supplies,0,8411.208581067593,1
TXN0001066,2024-06-18,11406.21,INR,*auto-debit jiofiber bill/2406/066 rent - utilities exp /  ref 5797,JIOFIBER,True,18%,TRUE,Utilities,0,10129.091005121632,1
TXN0001067,2024-06-19,20365.05,INR,#auto-debit tec.hm rcpt/2406/067 adv - it services exp,TEC.hm,True,18%,TRUE,IT Services,0,17728.424701286996,2
TXN0001068,2024-06-19,5190.81,INR,#CARD Staples INV/2406/068 TDS - office supplies exp,Staples,True,12%,TRUE,Office Supplies,0,5793.37312961923,2
TXN0001069,2024-06-19,8249.54,INR,-NEFT STA.ples TAXINV/2406/069 FY25 - office supplies exp,STA.ples,True,12%,TRUE,Office Supplies,0,7863.708023172951,2
TXN0001070,2024-06-19,12405.54,INR,upi jiofiber india pvt ltd rcpt/2406/070 gst - utilities exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0,12835.396776496567,2
TXN0001071,2024-06-19,2489.88,INR,NEFT DOMINOS INDIA PVT LTD BILL/2406/071 ADV - meals exp,DOMINOS INDIA PVT LTD,True,5%,FALSE,Meals,0,2478.19733890603,2
TXN0001072,2024-06-19,10593.17,INR,-neft kseb bill/2406/072 gst - utilities exp* ref 7846,KSEB,True,exempt,TRUE,Utilities,1,11098.507457971515,2
TXN0001073,2024-06-19,5238.19,INR,card ola taxinv/2406/073 gst - travel exp,OLA,True,5%,FALSE,Travel,0,5278.430766153291,2
TXN0001074,2024-06-19,10906.49,INR,RTGS ADOBE INDIA PVT LTD RCPT/2406/074 FY25 - software exp,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0,9507.19581368096,2
TXN0001075,2024-06-19,30010.37,INR, imps techm bill/2406/075 adv - it services exp,Techm,True,18%,TRUE,IT Services,0,33000.20358703319,2
TXN0001076,2024-06-19,4897.28,INR,AUTO-DEBIT IKE.a INV/2406/076 ADV - office supplies exp,IKE.a,True,12%,TRUE,Office Supplies,0,4655.473576041577,2
TXN0001077,2024-06-19,98199.98,INR,#auto-debit wework taxinv/2406/077 fy24 - rent exp,WEWORK,True,18%,TRUE,Rent,0,82914.34886832503,2
TXN0001078,2024-06-19,8191.25,INR,#UPI MICROSOFT Pvt Ltd RCPT/2406/078 ADV - software exp# ref 4429,MICROSOFT Pvt Ltd,True,18%,TRUE,Software,0,7840.5701687737965,2
TXN0001079,2024-06-19,4280.2,INR,*AUTO-DEBIT DOMINOS RCPT/2406/079 ADV - meals exp,DOMINOS,True,5%,FALSE,Meals,0,4922.555205587298,2
TXN0001080,2024-06-19,10234.05,INR,auto-debit adobe india pvt ltd rcpt/2406/080 adv - software exp# ref 2752,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0,11104.171181987658,2
TXN0001081,2024-06-20,7421.63,INR,#imps figma inv/2406/081 tds - software exp,FIGMA,True,5%,TRUE,Software,1,7162.87328597146,3
TXN0001082,2024-06-20,73474.87,INR,*card indiqube taxinv/2406/082 q1 - rent exp,Indiqube,True,18%,TRUE,Rent,0,70908.7035578705,3
TXN0001083,2024-06-20,174151.14,INR,CARD AWFIS INDIA PVT LTD BILL/2406/083 GST - rent exp,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0,168549.82891665347,3
TXN0001084,2024-06-20,14732.15,INR, IMPS AIRTEL INDIA PVT LTD INV/2406/084 FY25 - utilities exp /  ref 8528,AIRTEL INDIA PVT LTD,True,18%,TRUE,Utilities,0,17791.646280601584,3
TXN0001085,2024-06-20,59763.32,INR,CARD WEWORK INDIA PVT LTD BILL/2406/085 GST - rent exp* ref 1334,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0,62045.89306510591,3
TXN0001086,2024-06-20,5933.03,INR,imps office depot inv/2406/086 gst - office supplies exp,Office Depot,True,12%,TRUE,Office Supplies,0,6188.1749994034035,3
TXN0001087,2024-06-20,5169.21,INR, / auto-debit stamp duty bill/2406/087 tds - exempt services exp,STAMP DUTY,False,exempt,FALSE,Exempt Services,0,5701.785153341593,3
TXN0001088,2024-06-20,40290.49,INR,-imps hcl inv/2406/088 tds - it services exp- ref 4346,HCL,True,18%,TRUE,IT Services,0,41252.58322238662,3
