transaction_id,transaction_date,amount,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly
TXN0000982,12-06-2024,17804.5,INR,/ RTGS SIMPLILEARN Pvt Ltd TAXINV/2406/982 Q2 - exp,SIMPLILEARN Pvt Ltd,True,18%,unknown,Training,0
TXN0000983,12-06-2024,3486.74,INR,ptgs rap.ido inv/2406/983 q1 - exr,RAP.ido,True,5%,FALSE,Travel,0
TXN0000984,12-06-2024,87474.49,INR,CARD AWFIS INV/2406/984 TD - rent exp! ref 4922,AWFIS,True,18%,TRUE,Rent,0
TXN0000985,12-06-2024,85990.0,INR,RTGS AWFIS TAXINV2/406/985 ADV - rent exp,AWFIS,True,18%,TRUE,Rent,0
TXN0000986,12-06-2024,4544.89,INR,auto-debit ola rcpt/2406/986 adv -rexp,OLA,True,5%,FALSE,Travel,0
TXN0000987,13-06-2024,42329.5,INR,WEWORK INDIA PVT LTD charges,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0000988,13-06-2024,7761.49,INR,/ RTGS IKE.a TAXINV/2406/988 2Q - exp,IKE.a,True,12%,TRUE,Office Supplies,0
TXN0000989,13-06-2024,72363.6,INR,/ AUTO-DEBIT BESCOM INDIA PVT LTD TAXINV/2406/989 ADV - exp ref 3164,BESCOM INDIA PVT LTD,True,18%,TRUE,Utilities,1
TXN0000990,13-06-2024,102176.63,INR,card ind.iqube inv2/406/990 tds - exp,IND.iqube,True,18%,TRUE,Rent,0
TXN0000991,13-06-2024,78488.29,INR,rtgs awfis inv/2406/991 q1 - exp,AWFIS,True,18%,TRUE,Rent,0
TXN0000992,13-06-2024,30539.06,INR,cadr ra inv/2406/992 q1 - exp# ref 7790,COURSERA,True,18%,unknown,Training,0
TXN0000993,13-06-2024,101427.0,INR,IMPS AWFIS INV/2406/993 SUBS - exp,AWFIS,True,18%,TRUE,Rent,0
TXN0000994,13-06-2024,5029.88,INR,IMPS RAPIDO PvtzLtd INV/2406/994 Q2 - exp,RAPIDO Pvt Ltd,True,5%,FALSE,Travel,0
TXN0000995,13-06-2024,4612.96,INR,INDIGO charges,INDIGO,True,5%,FALSE,Travel,0
TXN0000996,13-06-2024,3348.81,INR,#AUTO-DEBIT STAPLES BILL/2406/996 RENT - exp,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0000997,13-06-2024,14325.12,INR,CARD ADOBE RCPT/2406/997 RENT - exp,ADOBE,True,18%,TRUE,Software,0
TXN0000998,13-06-2024,34086.95,INR,*card infy india pvt ltd taxinv/2406/998 q1 - it services exp,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0000999,13-06-2024,4623.57,INR,#IMPS Ola INV/2406/999 Q1 - exp / ref 5058,Ola,True,5%,FALSE,Travel,0
TXN0001000,13-06-2024,25170.54,INR,!neft wip.ro taxinv/2406/000 q1 - exp,WIP.ro,True,18%,TRUE,IT Services,0
TXN0001001,13-06-2024,14291.72,INR,*NEFT SIMPLILEARN Pvt Ltd RCPT/2406/001 TDS - training exp,SIMPLILEARN Pvt Ltd,True,18%,unknown,Training,0
TXN0001002,14-06-2024,33704.66,INR,UPI TECHM Pvt Ltd INV/2406/002 RENT - exp,TECHM Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0001003,14-06-2024,10125.52,INR,AUTO-DEBIT BES.com RCPT/2406/003 Q2 - exp,BES.com,True,18%,TRUE,Utilities,0
TXN0001004,14-06-2024,19879.58,INR,#ACRD Upgrad RCPT/2406/004 FY25 - training exp  ref 5710,Upgrad,True,18%,unknown,Training,0
TXN0001005,14-06-2024,54732.34,INR,upi awf.i srcpt/2406/005 q2 - exp# ref 1723,AWF.is,True,18%,TRUE,Rent,0
TXN0001006,14-06-2024,6042.97,INR,RAPIDO,RAPIDO,True,5%,FALSE,Travel,0
TXN0001007,14-06-2024,4389.25,INR,/ AUTO-DEBIT KFC RCPT/2406/007 GST - exp,KFC,True,5%,FALSE,Meals,0
TXN0001008,14-06-2024,56504.47,INR,CARD TCS TAXINV/2406/008 SUBS - exp,TCS,True,18%,TRUE,IT Services,0
TXN0001009,14-06-2024,3974.24,INR,AUTO-DEBIT ZOMATO Pvt Ltd BILL/2406/009 FY24 - exp# ref 3402,ZOMATO Pvt Ltd,True,5%,FALSE,Meals,0
TXN0001010,14-06-2024,5236.19,INR,CARD STAPLES Pvt Ltd TAXINV/2406/010 Q2 - office supplies exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0001011,14-06-2024,11052.61,INR,#UPI ADOBE INV/2406/011 Q1 - exp,ADOBE,True,18%,TRUE,Software,0
TXN0001012,14-06-2024,9352.48,INR,UPI KFC INV/2406/012 TDS - exp,KFC,True,5%,FALSE,Meals,0
TXN0001013,14-06-2024,13763.71,INR,AUTO-DEBIT AIRTEL INV/2406/013Q 2 - exp,AIRTEL,True,18%,TRUE,Utilities,0
TXN0001014,15-06-2024,8785.51,INR,neft jio.fiber taxinv/2406/014 subs - exp,JIO.fiber,True,18%,TRUE,Utilities,0
TXN0001015,15-06-2024,2646.16,INR,na,ZOMATO,True,5%,FALSE,Meals,0
TXN0001016,15-06-2024,35632.23,INR,CARD WIPRO INV/2406/016 Q1 - exp,WIPRO,True,18%,TRUE,IT Services,0
TXN0001017,15-06-2024,5945.63,INR,*RTGS FIGMA INDIA PVT LTD RCPT/2406/017 Q2 - exp,FIGMA INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001018,15-06-2024,82526.13,INR,rtgs techm india pvt ltd bill/2406/d18 gst - exp,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001019,15-06-2024,9910.42,INR,-UPI ADOBE INV/2406/019 Q1 - exp / ref 5826,ADOBE,True,18%,TRUE,Software,0
TXN0001020,15-06-2024,13545.47,INR,IMPS BESCOM TAXINV/2406/020 ADV - utiilties exp- ref 2252,BESCOM,True,18%,TRUE,Utilities,0
TXN0001021,15-06-2024,66608.59,INR,!card indiqube inv/2406/021 adv - exp,Indiqube,True,18%,TRUE,Rent,0
TXN0001022,15-06-2024,10571.99,INR,#CARD STAPLES Pvt Ltd INV/2406/022 GST - exp,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0001023,15-06-2024,61271.89,INR,/ AUTO-DEBIT WEW.ork TAXINV/2406/023 TDS - exp# ref 6963,WEW.ork,True,18%,TRUE,Rent,0
TXN0001024,15-06-2024,3237.08,INR,SWIGGY INDIA PVT LTD charges,SWIGGY INDIA PVT LTD,True,5%,FALSE,Meals,0
TXN0001025,15-06-2024,73261.61,INR,na,Wework,True,18%,TRUE,Rent,0
TXN0001026,15-06-2024,9424.76,INR,*RTGS OFF.ice depot RCPT/2406/026 SUBS - exp,OFF.ice depot,True,28%,TRUE,Office Supplies,1
TXN0001027,15-06-2024,5421.25,INR,IMPS Indigo INV/2406/07 RENT - exp,Indigo,True,5%,FALSE,Travel,0
TXN0001028,15-06-2024,9095.73,INR,rtgs staples bill/2406/028 fy25 - exp,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0001029,15-06-2024,10280.65,INR,IKEA,IKEA,True,12%,TRUE,Office Supplies,0
TXN0001030,15-06-2024,43406.98,INR,*imps hcl inv/2406/030 gst - exp# ref 2612,HCL,True,18%,TRUE,IT Services,0
TXN0001031,15-06-2024,80019.94,INR,UPI INDIQUBE INDIA PVT LTD TAXINV/2406/031 Q2 - exp,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001032,15-06-2024,54743.05,INR,*IMPS WIPRO INDIA PVT LTD INV/2406/032 FY24 - exp,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001033,16-06-2024,6236.95,INR,FIGMA charges,FIGMA,True,18%,TRUE,Software,0
TXN0001034,16-06-2024,41022.68,INR,UPI Infy BILL/2406/034FY25 - exp,Infy,True,18%,TRUE,IT Services,0
TXN0001035,16-06-2024,43056.55,INR,AUTO-DEIBT TCS TAXINV/2406/035 RENT - it services exp /  ref 3228,TCS,True,12%,TRUE,IT Services,1
TXN0001036,16-06-2024,129528.84,INR, ,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001037,16-06-2024,5442.15,INR,C!ARD Ikea RCPT/2406/037 ADV - exp,Ikea,True,12%,TRUE,Office Supplies,0
TXN0001038,16-06-2024,32198.37,INR,*imps infy taxinv/2406/038 q2 - it services exp /  ref 4765,Infy,True,18%,TRUE,IT Services,0
TXN0001039,16-06-2024,23945.13,INR,imps tcs inv/2406/039 fy25 - exp,Tcs,True,18%,TRUE,IT Services,0
TXN0001040,16-06-2024,12783.79,INR,rtgs jiofiber bill/2406/040 adv - utilities exp,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0001041,16-06-2024,6402.48,INR,IMPS OFFICE DEPOT INDIA PVT LTD RCPT/2406/041 SUBS - exp,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0001042,16-06-2024,2447.83,INR,AUTO-DEBIT SWI.ggy BILL/2406/042 SUBS - exp,SWI.ggy,True,5%,FALSE,Meals,0
TXN0001043,16-06-2024,11338.08,INR, ,Canva,True,18%,TRUE,Software,0
TXN0001044,17-06-2024,4977.6,INR,CARD DOMINOS Pvt LtdI NV/2406/044 SUBS - meals exp,DOMINOS Pvt Ltd,True,5%,FALSE,Meals,0
TXN0001045,17-06-2024,12545.49,INR,RTGS Airtel BILL/2406/045 RENT - exp! ref 1260,Airtel,True,18%,TRUE,Utilities,0
TXN0001046,17-06-2024,60499.01,INR,UPI AWFIS RCPT/2406/046 ADV - rent exp,AWFIS,True,18%,TRUE,Rent,0
TXN0001047,17-06-2024,113046.4,INR,#CARD AWFIS TAXINV/2406/047 Q2 - rent exp  ref 8410,AWFIS,True,18%,TRUE,Rent,0
TXN0001048,17-06-2024,3622.4,INR,CARD IKEA TAXINV/2406/048 TDS - exp,IKEA,True,12%,TRUE,Office Supplies,0
TXN0001049,17-06-2024,32179.36,INR,card hcl rcpt/2406/049 bdv - it services exp,HCL,True,18%,TRUE,IT Services,0
TXN0001050,17-06-2024,97555.4,INR,rtgs awfis taxinv/2406/050 q1 - exp- ref 4514,AWFIS,True,18%,TRUE,Rent,0
TXN0001051,17-06-2024,6323.78,INR,AUTO-DEBIT OFFICE DEPOT Pvt Ltd TAXINV/2406/051 Q2 - exp- ref 9109,OFFICE DEPOT Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0001052,17-06-2024,164359.01,INR, imps awfis india pvt ltd taxinv/2406/052 adv - rent exp* ref 7270,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001053,17-06-2024,26522.26,INR,-IMPS TCS INV/2406/053 FY24 - it services exp,TCS,True,18%,TRUE,IT Services,0
TXN0001054,17-06-2024,7253.25,INR,RTGS CAN.va BILL/2406/054 SUBS - software exp,CAN.va,True,18%,TRUE,Software,0
TXN0001055,17-06-2024,3080.57,INR,Indigo charges,Indigo,True,5%,FALSE,Travel,0
TXN0001056,17-06-2024,24508.93,INR,RTGS UPG.rad RCPT/2406/056 Q1 - exp,UPG.rad,True,18%,unknown,Training,0
TXN0001057,18-06-2024,5389.59,INR,STAPLES Pvt Ltd,STAPLES Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0001058,18-06-2024,8048.53,INR,neft office depot taxinv/2406/058 q1 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0
TXN0001059,18-06-2024,42963.31,INR,Infy charges,Infy,True,18%,TRUE,IT Services,0
TXN0001060,18-06-2024,5376.27,INR,-UPI CANVA Pvt Ldt BILL/2406/060 Q1 - exp! ref 3118,CANVA Pvt Ltd,True,18%,TRUE,Software,0
TXN0001061,18-06-2024,5242.29,INR,-AUTO-DEBIT UBER INV/2406/061 RENT - travel exp,UBER,True,5%,FALSE,Travel,0
TXN0001062,18-06-2024,7850.62,INR,OLA,OLA,True,5%,FALSE,Travel,0
TXN0001063,18-06-2024,13085.74,INR,!NEFT BESCOM RCPT/2406/063 FY24 - exp,BESCOM,True,18%,TRUE,Utilities,0
TXN0001064,18-06-2024,5616.13,INR,neft ikea taxinv/2406/064 adv - exp! ref 8947,IKEA,True,12%,TRUE,Office Supplies,0
TXN0001065,18-06-2024,8727.53,INR,n/a,OFFICE DEPOT Pvt Ltd,True,12%,TRUE,Office Supplies,0
TXN0001066,18-06-2024,11406.21,INR,*auto-debit jiofiber bill/2406/066 rent - utilities exp /  ref 5797,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0001067,19-06-2024,20365.05,INR,#auto-debit tec.hm rcpt/2406/067 adv - exp,TEC.hm,True,18%,TRUE,IT Services,0
TXN0001068,19-06-2024,5190.81,INR,#CARD Staples INV/2406/068 TDS - xep,Staples,True,12%,TRUE,Office Supplies,0
TXN0001069,19-06-2024,8249.54,INR,-NEFT STA.ples TAXINV/2406/069 FY25 - office supplies exp,STA.ples,True,12%,TRUE,Office Supplies,0
TXN0001070,19-06-2024,12405.54,INR,upi jiofiber india pvt ltd rcpt/2406/070 gst - exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001071,19-06-2024,2489.88,INR,NEFT DOMINOS INDIA PVT LTD BILL/2406/071 ADV - exp,DOMINOS INDIA PVT LTD,True,5%,FALSE,Meals,0
TXN0001072,19-06-2024,10593.17,INR,-neft kseb ill/2406/072 gst - exp* ref 7846,KSEB,True,exempt,TRUE,Utilities,1
TXN0001073,19-06-2024,5238.19,INR,card ola taxinv/2406/073 gst - exp,OLA,True,5%,FALSE,Travel,0
TXN0001074,19-06-2024,10906.49,INR,RTGS ADOBE INDIA PVT LTD RCPT/2406/074 FY25 - exp,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001075,19-06-2024,30010.37,INR, imps techm bill/2406/075 adv - it services exp,Techm,True,18%,TRUE,IT Services,0
TXN0001076,19-06-2024,4897.28,INR,AUTO-DEBIT IKE.a INV/2406/076 ADV - exp,IKE.a,True,12%,TRUE,Office Supplies,0
TXN0001077,19-06-2024,98199.98,INR,#auto-debit wework taxinv/2406/077 fy24 - exp,WEWORK,True,18%,TRUE,Rent,0
TXN0001078,19-06-2024,8191.25,INR,#UPI MICROSOFT Pvt Ltd RCPT/2406/078 ADV - exp# ref 4429,MICROSOFT Pvt Ltd,True,18%,TRUE,Software,0
TXN0001079,19-06-2024,4280.2,INR,*AUTO-DEBIT DOMINOS RCPT/2406/079 ADV  -exp,DOMINOS,True,5%,FALSE,Meals,0
TXN0001080,19-06-2024,10234.05,INR,auto-debit adobe india pvt ltd rcpt2/406/080 adv - exp# ref 2752,ADOBE INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001081,20-06-2024,7421.63,INR,#imps figma inv/2406/081 tds - exp,FIGMA,True,5%,TRUE,Software,1
TXN0001082,20-06-2024,73474.87,INR,*card indiqube taxinv/2406/082 q1 - exp,Indiqube,True,18%,TRUE,Rent,0
TXN0001083,20-06-2024,174151.14,INR,AWFIS INDIA PVT LTD charges,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001084,20-06-2024,14732.15,INR,IMPS AIRETL INDIA PVT LTD INV/2406/084 FY25 - exp / ref 8528,AIRTEL INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001085,20-06-2024,59763.32,INR,CARD WEWORK INDIA PVT LTD BILL/2406/085 GST - exp* ref 1334,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001086,20-06-2024,5933.03,INR,imps office depot inv/2406/086 gst - exp,Office Depot,True,12%,TRUE,Office Supplies,0
TXN0001087,20-06-2024,5169.21,INR,/ auto-debit bill/2406/087 tds - exp,STAMP DUTY,False,exempt,FALSE,Exempt Services,0
TXN0001088,20-06-2024,40290.49,INR,-imps hcl inv/246/088 tds - exp- ref 4346,HCL,True,18%,TRUE,IT Services,0
TXN0001089,20-06-2024,81772.98,INR,NEFT WEWORK Pvt Ltd INV/2406/089 TDS - exp- ref 9484,WEWORK Pvt Ltd,True,18%,TRUE,Rent,0
TXN0001090,20-06-2024,15088.89,INR,imps ra india pvt ltd bill/2406/090 subs - exp# ref 5337,COURSERA INDIA PVT LTD,True,18%,unknown,Training,0
TXN0001091,20-06-2024,50912.31,INR,imps wework taxinv/2406/091 fy24 - ep,WEWORK,True,18%,TRUE,Rent,0
TXN0001092,20-06-2024,14924.15,INR,*upi jiofiber rcpt/2406/092 subs - exp! ref 6308,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0001093,20-06-2024,30349.01,INR,na,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001094,20-06-2024,37953.18,INR,TECHM,TECHM,True,18%,TRUE,IT Services,0
TXN0001095,21-06-2024,577636.4,INR,-UPI WEl.ork TAXINV/2406/095 GST - exp,WEW.ork,True,18%,TRUE,Rent,1
TXN0001096,21-06-2024,3105.8,INR,ZOMATO charges,ZOMATO,True,5%,FALSE,Meals,0
TXN0001097,21-06-2024,3576.7,INR,neft indigo pvt ltd rcpt/2406/097 rent - exp,INDIGO Pvt Ltd,True,5%,FALSE,Travel,0
TXN0001098,21-06-2024,71546.01,INR,*RTGS AWFIS INDIA PVT LTD INV/2406/098 Q1 - exp* ref 3437,AWFIS INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001099,21-06-2024,34279.46,INR, AUTO-DEBIT HCL INDIA PVT LTD BILL/2406/099 Q1 - it services exp! ref 4434,HCL INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001100,21-06-2024,6231.69,INR,imps sta.ples taxinv/2406/100 adv - exp,STA.ples,True,12%,TRUE,Office Supplies,0
TXN0001101,21-06-2024,47981.31,INR,UPI Awfis BILL/2406/101 Q1 - exp,Awfis,True,18%,TRUE,Rent,0
TXN0001102,21-06-2024,10854.85,INR,NEFT JIOFIBER RCPT/2406/102 ADV - utilities exp /  ref 6351,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0001103,21-06-2024,62089.91,INR, neft wework bill/2406/103 gst - rent exp# ref 5638,Wework,True,18%,TRUE,Rent,0
TXN0001104,21-06-2024,9331.61,INR,/ IMPS Figma INV/2406/104 SUBS - exp,Figma,True,18%,TRUE,Software,0
TXN0001105,21-06-2024,16668.94,INR,auto-debit airtel tainv/2406/105 rent - exp,AIRTEL,True,18%,TRUE,Utilities,0
TXN0001106,21-06-2024,5837.23,INR,NEFT OFFICE DEPOT INDIA PVT LTD BILL/2406/106 FY24 - exp# ref 7447,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0001107,21-06-2024,35553.97,INR,*neft hcl inv/2406/107 q2 - exp,HCL,True,18%,TRUE,IT Services,0
TXN0001108,21-06-2024,7080.43,INR,!IMPS BESCOM INDIA PVT LTD RCPT/2406/108 ADV - exp,BESCOM INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001109,21-06-2024,52221.83,INR,rtgs tcs bill/2406/109 q2 - exp ref 8140,TCS,True,18%,TRUE,IT Services,0
TXN0001110,21-06-2024,84471.84,INR,card indiqube india pvt ltd inv/2406/110 gst - exp! ref 9738,INDIQUBE INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001111,21-06-2024,3861.71,INR,auto-debit dominos india pvt ltd rcpt/2406/111 rent - exp,DOMINOS INDIA PVT LTD,True,5%,FALSE,Meals,0
TXN0001112,21-06-2024,108221.67,INR,*UPI WEW.ork INV/2406/112 SUBS - exp,WEW.ork,True,18%,TRUE,Rent,0
TXN0001113,21-06-2024,9194.12,INR,upi office depot taxinv/2406/113 fy25 - office supplies exp,OFFICE DEPOT,True,12%,TRUE,Office Supplies,0
TXN0001114,22-06-2024,6545.63,INR,/ IMPS CANVA RCPT/2406/114 ADV - exp,CANVA,True,18%,TRUE,Software,0
TXN0001115,22-06-2024,28559.1,INR,card techm rcpt/2406/115 subs - exp,TECHM,True,18%,TRUE,IT Services,0
TXN0001116,22-06-2024,18448.63,INR,!CARD UPGRAD Pvt Ltd INV/2406/116 TDS - exp,UPGRAD Pvt Ltd,True,18%,unknown,Training,0
TXN0001117,22-06-2024,9101.48,INR,AUTO-DEBIT OLA BILL/2406/117 TDS - exp,OLA,True,5%,FALSE,Travel,0
TXN0001118,22-06-2024,28631.81,INR,!AUTO-DEBIT INFY INDIA PVT LTD RCPT/2046/118 SUBS - exp,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001119,22-06-2024,5406.37,INR,rtgs office depot india pvt ltd inv/2406/119 adv - exp,OFFICE DEPOT INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0001120,22-06-2024,3025.61,INR,!auto-debit swiggy axinv/2406/120 gst - exp,SWIGGY,True,5%,FALSE,Meals,0
TXN0001121,22-06-2024,6283.36,INR,na,MIC.rosoft,True,18%,TRUE,Software,0
TXN0001122,22-06-2024,16531.38,INR, ,TCS INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001123,22-06-2024,26109.26,INR,AUTO-DEBIT TECHM Pvt Ltd RCPT/2406/123 FY24 - it services exp,TECHM Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0001124,22-06-2024,42731.44,INR,neft techm india pvt ltd rcpt/240/124 fy25 - exp,TECHM INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001125,22-06-2024,11449.54,INR,-neft kse.b taxinv/2406/125 fy25 - exp,KSE.b,True,18%,TRUE,Utilities,0
TXN0001126,22-06-2024,5473.41,INR, ,FIGMA INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001127,23-06-2024,5525.44,INR,#UPI FIGMA INDIA PVT LTD INV/2406/127 FY25 - exp,FIGMA INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001128,23-06-2024,19984.43,INR,*UPI KSEB INDIA PVT LTD RCPT/2406/128 Q1 - utilities exp,KSEB INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001129,23-06-2024,4780.36,INR,rtgs microsoft india pvt ltd inv/2406/129 rent - exp,MICROSOFT INDIA PVT LTD,True,18%,TRUE,Software,0
TXN0001130,23-06-2024,12338.74,INR,NEFT AIRTEL BILL/2406/130 Q2 - exp,AIRTEL,True,18%,TRUE,Utilities,0
TXN0001131,23-06-2024,7719.4,INR,RTGS MICROSOFT INDIA PVT LTD BILL/2406/131 GST - software exp,MICROSOFT INDIA PVT LTD,True,exempt,TRUE,Software,1
TXN0001132,23-06-2024,11906.69,INR,!upi kseb taxinv/2406/132 q1 - exp / qef 5619,KSEB,True,18%,TRUE,Utilities,0
TXN0001133,23-06-2024,249537.04,INR,IMPS INF.y RCPT/2406/133 RENT - exp# ref 1623,INF.y,True,18%,TRUE,IT Services,1
TXN0001134,23-06-2024,3627.34,INR,-neft indigo inv/2406/134q 1 - travel exp,INDIGO,True,5%,FALSE,Travel,0
TXN0001135,23-06-2024,9150.29,INR,rtgs jiofiber india pvt ltd rcpt/2406/135 rent - exp! ref 9300,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001136,23-06-2024,124645.2,INR,AUTO-DEBIT INDIQUBE TAXINV/2406/136 SUBS - exp* ref 5087,INDIQUBE,True,18%,TRUE,Rent,0
TXN0001137,23-06-2024,7029.66,INR,*RTGS STAPLES INDIA PVT LTD BILL/2406/137 Q2 - exp! ref 3608,STAPLES INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0001138,23-06-2024,1800.65,INR,RTGS ZOMATO INDIA PVT LTD TAXINV/2406/138 Q1 - exp ref 1727,ZOMATO INDIA PVT LTD,True,5%,FALSE,Meals,0
TXN0001139,23-06-2024,3618.72,INR,n/a,Uber,True,5%,FALSE,Travel,0
TXN0001140,23-06-2024,38860.71,INR,!NEFT WIPRO Pvt Ltd INV/2406/140 FY25 - exp,WIPRO Pvt Ltd,True,18%,TRUE,IT Services,0
TXN0001141,23-06-2024,3677.87,INR,-,INDIGO,True,5%,FALSE,Travel,0
TXN0001142,24-06-2024,7213.57,INR,auto-debit indigo india pvt ltd inv/2406/142 fy24 - exp,INDIGO INDIA PVT LTD,True,5%,FALSE,Travel,0
TXN0001143,24-06-2024,5676.38,INR,auto-debit sta.ples inv/2406/143 q2 -o ffice supplies exp,STA.ples,True,12%,TRUE,Office Supplies,0
TXN0001144,24-06-2024,37865.29,INR,n/a,TECHM,True,18%,TRUE,IT Services,0
TXN0001145,24-06-2024,70162.47,INR,UPI AWFIS RCPT/2406/145 - exp,AWFIS,True,18%,TRUE,Rent,0
TXN0001146,24-06-2024,17783.79,INR,UPI JIOFIBER Pvt Ltd INV/2406/146 Q1 - exp / ref 2397,JIOFIBER Pvt Ltd,True,18%,TRUE,Utilities,0
TXN0001147,24-06-2024,17763.64,INR,imps jiofiber india pvt ltd bill/2406/147 subs - utilities exp,JIOFIBER INDIA PVT LTD,True,18%,TRUE,Utilities,0
TXN0001148,24-06-2024,11962.2,INR,JIOFIBER,JIOFIBER,True,18%,TRUE,Utilities,0
TXN0001149,24-06-2024,25859.57,INR,!CARD WIPRO INDIA PVT LTD BILL/2406/149 FY25 - exp sef 1438,WIPRO INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001150,24-06-2024,54613.04,INR,!UPI TEC.hm BILL/2406/150 GST - exp,TEC.hm,True,18%,TRUE,IT Services,0
TXN0001151,24-06-2024,4455.91,INR,!UPI ARPIDO RCPT/2406/151 FY25 - exp,RAPIDO,True,5%,FALSE,Travel,0
TXN0001152,24-06-2024,5257.49,INR,n/a,Indigo,True,5%,FALSE,Travel,0
TXN0001153,24-06-2024,43134.73,INR,auto-debit tcs india pvt ltd inv/2406/153 q2 - exp,TCS INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001154,24-06-2024,94338.25,INR,#RTGS WqWORK INDIA PVT LTD BILL/2406/154 ADV - rent exp,WEWORK INDIA PVT LTD,True,18%,TRUE,Rent,0
TXN0001155,24-06-2024,8451.03,INR,AUTO-DEBIT STAPLES BILt/2406/155 FY24 - exp,STAPLES,True,12%,TRUE,Office Supplies,0
TXN0001156,25-06-2024,7217.96,INR,Microsoft,Microsoft,True,18%,TRUE,Software,0
TXN0001157,25-06-2024,4067.58,INR,!rtgs canva taxinv/2406/157 q1 - exp,CANVA,True,18%,TRUE,Software,0
TXN0001158,25-06-2024,6955.89,INR,!NEFT ADOBE INV/2406/158 ADV - software exp# ref 6202,ADOBE,True,18%,TRUE,Software,0
TXN0001159,25-06-2024,17127.8,INR,CARD IKEA INDIA PVT LTD INV/2406/159 FY25 - exp,IKEA INDIA PVT LTD,True,12%,TRUE,Office Supplies,0
TXN0001160,25-06-2024,6136.71,INR,upi pvt ltd taxinv/2406/160 gst - exp,STAMP DUTY Pvt Ltd,False,exempt,FALSE,Exempt Services,0
TXN0001161,25-06-2024,2966.57,INR,KFC charges,KFC,True,5%,FALSE,Meals,0
TXN0001162,25-06-2024,1868.84,INR,imps kfc rcpt/2406/162 tds - exp,KFC,True,5%,FALSE,Meals,0
TXN0001163,25-06-2024,20700.45,INR,IMPS Infy BLL/2406/163 TDS - exp,Infy,True,18%,TRUE,IT Services,0
TXN0001164,25-06-2024,4519.2,INR,CARD IKE.a INV/2406/164 FY25 - exp! ref 7480,IKE.a,True,12%,TRUE,Office Supplies,0
TXN0001165,25-06-2024,26121.15,INR,neft hcl taxinv/2406/165 q2 - exp,Hcl,True,18%,TRUE,IT Services,0
TXN0001166,25-06-2024,34589.09,INR,INFY INDIA PVT LTD charges,INFY INDIA PVT LTD,True,18%,TRUE,IT Services,0
TXN0001167,25-06-2024,2705.87,INR,neft zomato rcpt/2406/167 fy24 - exp,ZOMATO,True,5%,FALSE,Meals,0
TXN0001168,25-06-2024,52289.85,INR,-,INDIQUBE Pvt Ltd,True,18%,TRUE,Rent,0
